time, tf_x, tf_y, tf_z, loc_x, loc_y, loc_z, vel_x, vel_y, vel_z, velr_x, velr_y, velr_z, shortDist, control_mode, ttc, joy_x, joy_y, joy_z, joy_yaw, traj_futura
32.221,0.843203,-0.0789199,0.87793,0.814347,-0.0756958,0.878716,0.961111,-0.11718,-0.0253896,0.956436,-0.150651,-0.0253896,1000,0,1.5,1,-0.131829,0,-0,[{32.309:[0.910458;-0.0874138;0.876177]}+{32.409:[1.00657;-0.0991318;0.873638]}+{32.509:[1.10268;-0.11085;0.871099]}+{32.609:[1.19879;-0.122568;0.86856]}+{32.709:[1.2949;-0.134286;0.866021]}+{32.809:[1.39101;-0.146004;0.863482]}+{32.909:[1.48713;-0.157722;0.860943]}+{33.009:[1.58324;-0.16944;0.858404]}+{33.109:[1.67935;-0.181158;0.855865]}+{33.209:[1.77546;-0.192876;0.853326]}+{33.309:[1.87157;-0.204594;0.850787]}+{33.409:[1.96768;-0.216312;0.848248]}+{33.509:[2.06379;-0.22803;0.84571]}+{33.609:[2.1599;-0.239748;0.843171]}+],
32.224,0.852841,-0.0799799,0.877613,0.814347,-0.0756958,0.878716,0.961111,-0.11718,-0.0253896,0.956436,-0.150651,-0.0253896,1000,0,1.5,1,-0.131829,0,-0,[{32.309:[0.910458;-0.0874138;0.876177]}+{32.409:[1.00657;-0.0991318;0.873638]}+{32.509:[1.10268;-0.11085;0.871099]}+{32.609:[1.19879;-0.122568;0.86856]}+{32.709:[1.2949;-0.134286;0.866021]}+{32.809:[1.39101;-0.146004;0.863482]}+{32.909:[1.48713;-0.157722;0.860943]}+{33.009:[1.58324;-0.16944;0.858404]}+{33.109:[1.67935;-0.181158;0.855865]}+{33.209:[1.77546;-0.192876;0.853326]}+{33.309:[1.87157;-0.204594;0.850787]}+{33.409:[1.96768;-0.216312;0.848248]}+{33.509:[2.06379;-0.22803;0.84571]}+{33.609:[2.1599;-0.239748;0.843171]}+],
32.227,0.852841,-0.0799799,0.877613,0.843203,-0.0789199,0.87793,0.96208,-0.116059,-0.0339328,0.957444,-0.149564,-0.0339328,1000,0,1.5,1,-0.131829,0,-0,[{32.314:[0.939411;-0.0905258;0.874537]}+{32.414:[1.03562;-0.102132;0.871143]}+{32.514:[1.13183;-0.113737;0.86775]}+{32.614:[1.22804;-0.125343;0.864357]}+{32.714:[1.32424;-0.136949;0.860964]}+{32.814:[1.42045;-0.148555;0.85757]}+{32.914:[1.51666;-0.160161;0.854177]}+{33.014:[1.61287;-0.171767;0.850784]}+{33.114:[1.70908;-0.183373;0.847391]}+{33.214:[1.80528;-0.194979;0.843997]}+{33.314:[1.90149;-0.206584;0.840604]}+{33.414:[1.9977;-0.21819;0.837211]}+{33.514:[2.09391;-0.229796;0.833817]}+{33.614:[2.19012;-0.241402;0.830424]}+],
32.232,0.852841,-0.0799799,0.877613,0.852841,-0.0799799,0.877613,0.963298,-0.114711,-0.0289279,0.958708,-0.148259,-0.0289279,1000,0,1.5,1,-0.131829,0,-0,[{32.325:[0.949171;-0.091451;0.87472]}+{32.425:[1.0455;-0.102922;0.871827]}+{32.525:[1.14183;-0.114393;0.868934]}+{32.625:[1.23816;-0.125864;0.866042]}+{32.725:[1.33449;-0.137335;0.863149]}+{32.825:[1.43082;-0.148806;0.860256]}+{32.925:[1.52715;-0.160277;0.857363]}+{33.025:[1.62348;-0.171748;0.85447]}+{33.125:[1.71981;-0.18322;0.851578]}+{33.225:[1.81614;-0.194691;0.848685]}+{33.325:[1.91247;-0.206162;0.845792]}+{33.425:[2.0088;-0.217633;0.842899]}+{33.525:[2.10513;-0.229104;0.840006]}+{33.625:[2.20146;-0.240575;0.837114]}+],
32.237,0.852841,-0.0799799,0.877613,0.852841,-0.0799799,0.877613,0.964396,-0.113817,-0.021331,0.959837,-0.147404,-0.021331,1000,0,1.5,1,-0.131829,0,-0,[{32.33:[0.949281;-0.0913616;0.87548]}+{32.43:[1.04572;-0.102743;0.873347]}+{32.53:[1.14216;-0.114125;0.871213]}+{32.63:[1.2386;-0.125507;0.86908]}+{32.73:[1.33504;-0.136888;0.866947]}+{32.83:[1.43148;-0.14827;0.864814]}+{32.93:[1.52792;-0.159652;0.862681]}+{33.03:[1.62436;-0.171033;0.860548]}+{33.13:[1.7208;-0.182415;0.858415]}+{33.23:[1.81724;-0.193797;0.856282]}+{33.33:[1.91368;-0.205178;0.854149]}+{33.43:[2.01012;-0.21656;0.852015]}+{33.53:[2.10656;-0.227942;0.849882]}+{33.63:[2.203;-0.239323;0.847749]}+],
32.243,0.852841,-0.0799799,0.877613,0.852841,-0.0799799,0.877613,0.96515,-0.113319,-0.0300273,0.960607,-0.146934,-0.0300273,1000,0,1.5,1,-0.131829,0,-0,[{32.34:[0.949356;-0.0913118;0.87461]}+{32.44:[1.04587;-0.102644;0.871607]}+{32.54:[1.14239;-0.113976;0.868604]}+{32.64:[1.2389;-0.125308;0.865602]}+{32.74:[1.33542;-0.13664;0.862599]}+{32.84:[1.43193;-0.147972;0.859596]}+{32.94:[1.52845;-0.159304;0.856594]}+{33.04:[1.62496;-0.170635;0.853591]}+{33.14:[1.72148;-0.181967;0.850588]}+{33.24:[1.81799;-0.193299;0.847585]}+{33.34:[1.91451;-0.204631;0.844583]}+{33.44:[2.01102;-0.215963;0.84158]}+{33.54:[2.10754;-0.227295;0.838577]}+{33.64:[2.20405;-0.238627;0.835574]}+],
32.247,0.852841,-0.0799799,0.877613,0.852841,-0.0799799,0.877613,0.96515,-0.113319,-0.0300273,0.960607,-0.146934,-0.0300273,1000,0,1.5,1,-0.131829,0,-0,[{32.34:[0.949356;-0.0913118;0.87461]}+{32.44:[1.04587;-0.102644;0.871607]}+{32.54:[1.14239;-0.113976;0.868604]}+{32.64:[1.2389;-0.125308;0.865602]}+{32.74:[1.33542;-0.13664;0.862599]}+{32.84:[1.43193;-0.147972;0.859596]}+{32.94:[1.52845;-0.159304;0.856594]}+{33.04:[1.62496;-0.170635;0.853591]}+{33.14:[1.72148;-0.181967;0.850588]}+{33.24:[1.81799;-0.193299;0.847585]}+{33.34:[1.91451;-0.204631;0.844583]}+{33.44:[2.01102;-0.215963;0.84158]}+{33.54:[2.10754;-0.227295;0.838577]}+{33.64:[2.20405;-0.238627;0.835574]}+],
32.252,0.852841,-0.0799799,0.877613,0.852841,-0.0799799,0.877613,0.96515,-0.113319,-0.0300273,0.960607,-0.146934,-0.0300273,1000,0,1.5,1,-0.131829,0,-0,[{32.345:[0.949356;-0.0913118;0.87461]}+{32.445:[1.04587;-0.102644;0.871607]}+{32.545:[1.14239;-0.113976;0.868604]}+{32.645:[1.2389;-0.125308;0.865602]}+{32.745:[1.33542;-0.13664;0.862599]}+{32.845:[1.43193;-0.147972;0.859596]}+{32.945:[1.52845;-0.159304;0.856594]}+{33.045:[1.62496;-0.170635;0.853591]}+{33.145:[1.72148;-0.181967;0.850588]}+{33.245:[1.81799;-0.193299;0.847585]}+{33.345:[1.91451;-0.204631;0.844583]}+{33.445:[2.01102;-0.215963;0.84158]}+{33.545:[2.10754;-0.227295;0.838577]}+{33.645:[2.20405;-0.238627;0.835574]}+],
32.257,0.881818,-0.083107,0.876955,0.852841,-0.0799799,0.877613,0.965852,-0.111873,-0.0112843,0.961359,-0.145513,-0.0112843,1000,0,1.5,1,-0.131829,0,-0,[{32.35:[0.949426;-0.0911672;0.876484]}+{32.45:[1.04601;-0.102355;0.875356]}+{32.55:[1.1426;-0.113542;0.874227]}+{32.65:[1.23918;-0.124729;0.873099]}+{32.75:[1.33577;-0.135917;0.871971]}+{32.85:[1.43235;-0.147104;0.870842]}+{32.95:[1.52894;-0.158291;0.869714]}+{33.05:[1.62552;-0.169479;0.868585]}+{33.15:[1.72211;-0.180666;0.867457]}+{33.25:[1.81869;-0.191853;0.866328]}+{33.35:[1.91528;-0.203041;0.8652]}+{33.45:[2.01186;-0.214228;0.864071]}+{33.55:[2.10845;-0.225415;0.862943]}+{33.65:[2.20503;-0.236603;0.861815]}+],
32.262,0.881818,-0.083107,0.876955,0.852841,-0.0799799,0.877613,0.965852,-0.111873,-0.0112843,0.961359,-0.145513,-0.0112843,1000,0,1.5,1,-0.131829,0,-0,[{32.354:[0.949426;-0.0911672;0.876484]}+{32.454:[1.04601;-0.102355;0.875356]}+{32.554:[1.1426;-0.113542;0.874227]}+{32.654:[1.23918;-0.124729;0.873099]}+{32.754:[1.33577;-0.135917;0.871971]}+{32.854:[1.43235;-0.147104;0.870842]}+{32.954:[1.52894;-0.158291;0.869714]}+{33.054:[1.62552;-0.169479;0.868585]}+{33.154:[1.72211;-0.180666;0.867457]}+{33.254:[1.81869;-0.191853;0.866328]}+{33.354:[1.91528;-0.203041;0.8652]}+{33.454:[2.01186;-0.214228;0.864071]}+{33.554:[2.10845;-0.225415;0.862943]}+{33.654:[2.20503;-0.236603;0.861815]}+],
32.268,0.881818,-0.083107,0.876955,0.881818,-0.083107,0.876955,0.966222,-0.110624,-0.0301175,0.961773,-0.144277,-0.0301175,1000,0,1.5,1,-0.131829,0,-0,[{32.365:[0.97844;-0.0941694;0.873943]}+{32.465:[1.07506;-0.105232;0.870932]}+{32.565:[1.17168;-0.116294;0.86792]}+{32.665:[1.26831;-0.127357;0.864908]}+{32.765:[1.36493;-0.138419;0.861896]}+{32.865:[1.46155;-0.149481;0.858885]}+{32.965:[1.55817;-0.160544;0.855873]}+{33.065:[1.6548;-0.171606;0.852861]}+{33.165:[1.75142;-0.182668;0.849849]}+{33.265:[1.84804;-0.193731;0.846838]}+{33.365:[1.94466;-0.204793;0.843826]}+{33.465:[2.04128;-0.215856;0.840814]}+{33.565:[2.13791;-0.226918;0.837802]}+{33.665:[2.23453;-0.23798;0.83479]}+],
32.272,0.881818,-0.083107,0.876955,0.881818,-0.083107,0.876955,0.966854,-0.109118,-0.00185225,0.962457,-0.142794,-0.00185225,1000,0,1.5,1,-0.131829,0,-0,[{32.37:[0.978503;-0.0940188;0.87677]}+{32.47:[1.07519;-0.104931;0.876585]}+{32.57:[1.17187;-0.115842;0.876399]}+{32.67:[1.26856;-0.126754;0.876214]}+{32.77:[1.36524;-0.137666;0.876029]}+{32.87:[1.46193;-0.148578;0.875844]}+{32.97:[1.55862;-0.159489;0.875658]}+{33.07:[1.6553;-0.170401;0.875473]}+{33.17:[1.75199;-0.181313;0.875288]}+{33.27:[1.84867;-0.192225;0.875103]}+{33.37:[1.94536;-0.203136;0.874918]}+{33.47:[2.04204;-0.214048;0.874732]}+{33.57:[2.13873;-0.22496;0.874547]}+{33.67:[2.23541;-0.235872;0.874362]}+],
32.278,0.881818,-0.083107,0.876955,0.881818,-0.083107,0.876955,0.966854,-0.109118,-0.00185225,0.962457,-0.142794,-0.00185225,1000,0,1.5,1,-0.131829,0,-0,[{32.37:[0.978503;-0.0940188;0.87677]}+{32.47:[1.07519;-0.104931;0.876585]}+{32.57:[1.17187;-0.115842;0.876399]}+{32.67:[1.26856;-0.126754;0.876214]}+{32.77:[1.36524;-0.137666;0.876029]}+{32.87:[1.46193;-0.148578;0.875844]}+{32.97:[1.55862;-0.159489;0.875658]}+{33.07:[1.6553;-0.170401;0.875473]}+{33.17:[1.75199;-0.181313;0.875288]}+{33.27:[1.84867;-0.192225;0.875103]}+{33.37:[1.94536;-0.203136;0.874918]}+{33.47:[2.04204;-0.214048;0.874732]}+{33.57:[2.13873;-0.22496;0.874547]}+{33.67:[2.23541;-0.235872;0.874362]}+],
32.282,0.910842,-0.086147,0.876446,0.881818,-0.083107,0.876955,0.966854,-0.109118,-0.00185225,0.962457,-0.142794,-0.00185225,1000,0,1.5,1,-0.131829,0,-0,[{32.375:[0.978503;-0.0940188;0.87677]}+{32.475:[1.07519;-0.104931;0.876585]}+{32.575:[1.17187;-0.115842;0.876399]}+{32.675:[1.26856;-0.126754;0.876214]}+{32.775:[1.36524;-0.137666;0.876029]}+{32.875:[1.46193;-0.148578;0.875844]}+{32.975:[1.55862;-0.159489;0.875658]}+{33.075:[1.6553;-0.170401;0.875473]}+{33.175:[1.75199;-0.181313;0.875288]}+{33.275:[1.84867;-0.192225;0.875103]}+{33.375:[1.94536;-0.203136;0.874918]}+{33.475:[2.04204;-0.214048;0.874732]}+{33.575:[2.13873;-0.22496;0.874547]}+{33.675:[2.23541;-0.235872;0.874362]}+],
32.287,0.910842,-0.086147,0.876446,0.881818,-0.083107,0.876955,0.967289,-0.108371,-0.0301129,0.962918,-0.142063,-0.0301129,1000,0,1.5,1,-0.131829,0,-0,[{32.38:[0.978547;-0.0939441;0.873944]}+{32.48:[1.07528;-0.104781;0.870932]}+{32.58:[1.172;-0.115618;0.867921]}+{32.68:[1.26873;-0.126455;0.86491]}+{32.78:[1.36546;-0.137292;0.861899]}+{32.88:[1.46219;-0.148129;0.858887]}+{32.98:[1.55892;-0.158966;0.855876]}+{33.08:[1.65565;-0.169804;0.852865]}+{33.18:[1.75238;-0.180641;0.849853]}+{33.28:[1.84911;-0.191478;0.846842]}+{33.38:[1.94584;-0.202315;0.843831]}+{33.48:[2.04256;-0.213152;0.84082]}+{33.58:[2.13929;-0.223989;0.837808]}+{33.68:[2.23602;-0.234826;0.834797]}+],
32.292,0.910842,-0.086147,0.876446,0.910842,-0.086147,0.876446,0.967289,-0.108371,-0.0301129,0.962918,-0.142063,-0.0301129,1000,0,1.5,1,-0.131829,0,-0,[{32.385:[1.00757;-0.096984;0.873435]}+{32.485:[1.1043;-0.107821;0.870423]}+{32.585:[1.20103;-0.118658;0.867412]}+{32.685:[1.29776;-0.129495;0.864401]}+{32.785:[1.39449;-0.140332;0.861389]}+{32.885:[1.49122;-0.151169;0.858378]}+{32.985:[1.58794;-0.162006;0.855367]}+{33.085:[1.68467;-0.172844;0.852356]}+{33.185:[1.7814;-0.183681;0.849344]}+{33.285:[1.87813;-0.194518;0.846333]}+{33.385:[1.97486;-0.205355;0.843322]}+{33.485:[2.07159;-0.216192;0.84031]}+{33.585:[2.16832;-0.227029;0.837299]}+{33.685:[2.26505;-0.237866;0.834288]}+],
32.298,0.910842,-0.086147,0.876446,0.910842,-0.086147,0.876446,0.968379,-0.107075,-0.0141831,0.964052,-0.140806,-0.0141831,1000,0,1.5,1,-0.131829,0,-0,[{32.39:[1.00768;-0.0968545;0.875028]}+{32.49:[1.10452;-0.107562;0.873609]}+{32.59:[1.20136;-0.11827;0.872191]}+{32.69:[1.29819;-0.128977;0.870773]}+{32.79:[1.39503;-0.139685;0.869354]}+{32.89:[1.49187;-0.150392;0.867936]}+{32.99:[1.58871;-0.1611;0.866518]}+{33.09:[1.68555;-0.171807;0.865099]}+{33.19:[1.78238;-0.182515;0.863681]}+{33.29:[1.87922;-0.193222;0.862263]}+{33.39:[1.97606;-0.20393;0.860845]}+{33.49:[2.0729;-0.214637;0.859426]}+{33.59:[2.16973;-0.225345;0.858008]}+{33.69:[2.26657;-0.236052;0.85659]}+],
32.302,0.910842,-0.086147,0.876446,0.910842,-0.086147,0.876446,0.968379,-0.107075,-0.0141831,0.964052,-0.140806,-0.0141831,1000,0,1.5,1,-0.131829,0,-0,[{32.395:[1.00768;-0.0968545;0.875028]}+{32.495:[1.10452;-0.107562;0.873609]}+{32.595:[1.20136;-0.11827;0.872191]}+{32.695:[1.29819;-0.128977;0.870773]}+{32.795:[1.39503;-0.139685;0.869354]}+{32.895:[1.49187;-0.150392;0.867936]}+{32.995:[1.58871;-0.1611;0.866518]}+{33.095:[1.68555;-0.171807;0.865099]}+{33.195:[1.78238;-0.182515;0.863681]}+{33.295:[1.87922;-0.193222;0.862263]}+{33.395:[1.97606;-0.20393;0.860845]}+{33.495:[2.0729;-0.214637;0.859426]}+{33.595:[2.16973;-0.225345;0.858008]}+{33.695:[2.26657;-0.236052;0.85659]}+],
32.307,0.910842,-0.086147,0.876446,0.910842,-0.086147,0.876446,0.969281,-0.106055,-0.030712,0.964989,-0.139818,-0.030712,1000,0,1.5,1,-0.131829,0,-0,[{32.4:[1.00777;-0.0967525;0.873375]}+{32.5:[1.1047;-0.107358;0.870304]}+{32.6:[1.20163;-0.117963;0.867232]}+{32.7:[1.29855;-0.128569;0.864161]}+{32.8:[1.39548;-0.139174;0.86109]}+{32.9:[1.49241;-0.14978;0.858019]}+{33:[1.58934;-0.160385;0.854948]}+{33.1:[1.68627;-0.170991;0.851876]}+{33.2:[1.7832;-0.181596;0.848805]}+{33.3:[1.88012;-0.192202;0.845734]}+{33.4:[1.97705;-0.202807;0.842663]}+{33.5:[2.07398;-0.213413;0.839592]}+{33.6:[2.17091;-0.224018;0.83652]}+{33.7:[2.26784;-0.234624;0.833449]}+],
32.313,0.939936,-0.0890813,0.875815,0.910842,-0.086147,0.876446,0.969281,-0.106055,-0.030712,0.964989,-0.139818,-0.030712,1000,0,1.5,1,-0.131829,0,-0,[{32.402:[1.00777;-0.0967525;0.873375]}+{32.502:[1.1047;-0.107358;0.870304]}+{32.602:[1.20163;-0.117963;0.867232]}+{32.702:[1.29855;-0.128569;0.864161]}+{32.802:[1.39548;-0.139174;0.86109]}+{32.902:[1.49241;-0.14978;0.858019]}+{33.002:[1.58934;-0.160385;0.854948]}+{33.102:[1.68627;-0.170991;0.851876]}+{33.202:[1.7832;-0.181596;0.848805]}+{33.302:[1.88012;-0.192202;0.845734]}+{33.402:[1.97705;-0.202807;0.842663]}+{33.502:[2.07398;-0.213413;0.839592]}+{33.602:[2.17091;-0.224018;0.83652]}+{33.702:[2.26784;-0.234624;0.833449]}+],
32.319,0.939936,-0.0890813,0.875815,0.920529,-0.0871352,0.876198,0.970455,-0.105352,-0.00508419,0.966187,-0.139156,-0.00508419,1000,0,1.5,1,-0.131829,0,-0,[{32.41:[1.01757;-0.0976704;0.87569]}+{32.51:[1.11462;-0.108206;0.875181]}+{32.61:[1.21167;-0.118741;0.874673]}+{32.71:[1.30871;-0.129276;0.874164]}+{32.81:[1.40576;-0.139811;0.873656]}+{32.91:[1.5028;-0.150346;0.873147]}+{33.01:[1.59985;-0.160881;0.872639]}+{33.11:[1.69689;-0.171416;0.872131]}+{33.21:[1.79394;-0.181952;0.871622]}+{33.31:[1.89098;-0.192487;0.871114]}+{33.41:[1.98803;-0.203022;0.870605]}+{33.51:[2.08507;-0.213557;0.870097]}+{33.61:[2.18212;-0.224092;0.869589]}+{33.71:[2.27917;-0.234627;0.86908]}+],
32.322,0.949653,-0.0900447,0.875619,0.939936,-0.0890813,0.875815,0.970455,-0.105352,-0.00508419,0.966187,-0.139156,-0.00508419,1000,0,1.5,1,-0.131829,0,-0,[{32.415:[1.03698;-0.0996165;0.875306]}+{32.515:[1.13403;-0.110152;0.874798]}+{32.615:[1.23107;-0.120687;0.874289]}+{32.715:[1.32812;-0.131222;0.873781]}+{32.815:[1.42516;-0.141757;0.873272]}+{32.915:[1.52221;-0.152292;0.872764]}+{33.015:[1.61925;-0.162827;0.872256]}+{33.115:[1.7163;-0.173363;0.871747]}+{33.215:[1.81335;-0.183898;0.871239]}+{33.315:[1.91039;-0.194433;0.87073]}+{33.415:[2.00744;-0.204968;0.870222]}+{33.515:[2.10448;-0.215503;0.869714]}+{33.615:[2.20153;-0.226038;0.869205]}+{33.715:[2.29857;-0.236573;0.868697]}+],
32.328,0.949653,-0.0900447,0.875619,0.939936,-0.0890813,0.875815,0.971036,-0.105358,-0.031218,0.966768,-0.139182,-0.031218,1000,0,1.5,1,-0.131829,0,-0,[{32.42:[1.03704;-0.0996171;0.872693]}+{32.52:[1.13414;-0.110153;0.869571]}+{32.62:[1.23125;-0.120689;0.866449]}+{32.72:[1.32835;-0.131224;0.863327]}+{32.82:[1.42545;-0.14176;0.860206]}+{32.92:[1.52256;-0.152296;0.857084]}+{33.02:[1.61966;-0.162832;0.853962]}+{33.12:[1.71677;-0.173368;0.85084]}+{33.22:[1.81387;-0.183903;0.847718]}+{33.32:[1.91097;-0.194439;0.844597]}+{33.42:[2.00808;-0.204975;0.841475]}+{33.52:[2.10518;-0.215511;0.838353]}+{33.62:[2.20228;-0.226047;0.835231]}+{33.72:[2.29939;-0.236582;0.832109]}+],
32.34,0.969111,-0.0919567,0.875415,0.949653,-0.0900447,0.875619,0.971036,-0.105358,-0.031218,0.966768,-0.139182,-0.031218,1000,0,1.5,1,-0.0667119,0,-0,[{32.429:[1.04676;-0.100581;0.872497]}+{32.529:[1.14386;-0.111116;0.869376]}+{32.629:[1.24096;-0.121652;0.866254]}+{32.729:[1.33807;-0.132188;0.863132]}+{32.829:[1.43517;-0.142724;0.86001]}+{32.929:[1.53227;-0.153259;0.856888]}+{33.029:[1.62938;-0.163795;0.853767]}+{33.129:[1.72648;-0.174331;0.850645]}+{33.229:[1.82359;-0.184867;0.847523]}+{33.329:[1.92069;-0.195403;0.844401]}+{33.429:[2.01779;-0.205938;0.841279]}+{33.529:[2.1149;-0.216474;0.838158]}+{33.629:[2.212;-0.22701;0.835036]}+{33.729:[2.3091;-0.237546;0.831914]}+],
32.34,0.969111,-0.0919567,0.875415,0.949653,-0.0900447,0.875619,0.971036,-0.105358,-0.031218,0.966768,-0.139182,-0.031218,1000,0,1.5,1,-0.0667119,0,-0,[{32.429:[1.04676;-0.100581;0.872497]}+{32.529:[1.14386;-0.111116;0.869376]}+{32.629:[1.24096;-0.121652;0.866254]}+{32.729:[1.33807;-0.132188;0.863132]}+{32.829:[1.43517;-0.142724;0.86001]}+{32.929:[1.53227;-0.153259;0.856888]}+{33.029:[1.62938;-0.163795;0.853767]}+{33.129:[1.72648;-0.174331;0.850645]}+{33.229:[1.82359;-0.184867;0.847523]}+{33.329:[1.92069;-0.195403;0.844401]}+{33.429:[2.01779;-0.205938;0.841279]}+{33.529:[2.1149;-0.216474;0.838158]}+{33.629:[2.212;-0.22701;0.835036]}+{33.729:[2.3091;-0.237546;0.831914]}+],
32.351,0.969111,-0.0919567,0.875415,0.949653,-0.0900447,0.875619,0.971876,-0.105069,0.00371915,0.967617,-0.138923,0.00371915,1000,0,1.5,1,-0.0667119,0,-0,[{32.43:[1.04684;-0.100552;0.875991]}+{32.53:[1.14403;-0.111058;0.876363]}+{32.63:[1.24122;-0.121565;0.876735]}+{32.73:[1.3384;-0.132072;0.877107]}+{32.83:[1.43559;-0.142579;0.877479]}+{32.93:[1.53278;-0.153086;0.877851]}+{33.03:[1.62997;-0.163593;0.878223]}+{33.13:[1.72715;-0.1741;0.878595]}+{33.23:[1.82434;-0.184607;0.878966]}+{33.33:[1.92153;-0.195113;0.879338]}+{33.43:[2.01872;-0.20562;0.87971]}+{33.53:[2.1159;-0.216127;0.880082]}+{33.63:[2.21309;-0.226634;0.880454]}+{33.73:[2.31028;-0.237141;0.880826]}+],
32.351,0.969111,-0.0919567,0.875415,0.949653,-0.0900447,0.875619,0.971876,-0.105069,0.00371915,0.967617,-0.138923,0.00371915,1000,0,1.5,1,-0.0667119,0,-0,[{32.43:[1.04684;-0.100552;0.875991]}+{32.53:[1.14403;-0.111058;0.876363]}+{32.63:[1.24122;-0.121565;0.876735]}+{32.73:[1.3384;-0.132072;0.877107]}+{32.83:[1.43559;-0.142579;0.877479]}+{32.93:[1.53278;-0.153086;0.877851]}+{33.03:[1.62997;-0.163593;0.878223]}+{33.13:[1.72715;-0.1741;0.878595]}+{33.23:[1.82434;-0.184607;0.878966]}+{33.33:[1.92153;-0.195113;0.879338]}+{33.43:[2.01872;-0.20562;0.87971]}+{33.53:[2.1159;-0.216127;0.880082]}+{33.63:[2.21309;-0.226634;0.880454]}+{33.73:[2.31028;-0.237141;0.880826]}+],
32.356,0.969111,-0.0919567,0.875415,0.969111,-0.0919567,0.875415,0.97277,-0.104873,-0.00153532,0.968518,-0.138758,-0.00153532,1000,0,1.5,1,-0.0667119,0,-0,[{32.451:[1.06639;-0.102444;0.875261]}+{32.551:[1.16366;-0.112931;0.875108]}+{32.651:[1.26094;-0.123419;0.874954]}+{32.751:[1.35822;-0.133906;0.874801]}+{32.851:[1.4555;-0.144393;0.874647]}+{32.951:[1.55277;-0.15488;0.874494]}+{33.051:[1.65005;-0.165368;0.87434]}+{33.151:[1.74733;-0.175855;0.874187]}+{33.251:[1.8446;-0.186342;0.874033]}+{33.351:[1.94188;-0.19683;0.87388]}+{33.451:[2.03916;-0.207317;0.873726]}+{33.551:[2.13644;-0.217804;0.873573]}+{33.651:[2.23371;-0.228291;0.873419]}+{33.751:[2.33099;-0.238779;0.873266]}+],
32.357,0.969111,-0.0919567,0.875415,0.969111,-0.0919567,0.875415,0.97277,-0.104873,-0.00153532,0.968518,-0.138758,-0.00153532,1000,0,1.5,1,-0.0667119,0,-0,[{32.451:[1.06639;-0.102444;0.875261]}+{32.551:[1.16366;-0.112931;0.875108]}+{32.651:[1.26094;-0.123419;0.874954]}+{32.751:[1.35822;-0.133906;0.874801]}+{32.851:[1.4555;-0.144393;0.874647]}+{32.951:[1.55277;-0.15488;0.874494]}+{33.051:[1.65005;-0.165368;0.87434]}+{33.151:[1.74733;-0.175855;0.874187]}+{33.251:[1.8446;-0.186342;0.874033]}+{33.351:[1.94188;-0.19683;0.87388]}+{33.451:[2.03916;-0.207317;0.873726]}+{33.551:[2.13644;-0.217804;0.873573]}+{33.651:[2.23371;-0.228291;0.873419]}+{33.751:[2.33099;-0.238779;0.873266]}+],
32.362,0.969111,-0.0919567,0.875415,0.969111,-0.0919567,0.875415,0.97277,-0.104873,-0.00153532,0.968518,-0.138758,-0.00153532,1000,0,1.5,1,-0.0667119,0,-0,[{32.451:[1.06639;-0.102444;0.875261]}+{32.551:[1.16366;-0.112931;0.875108]}+{32.651:[1.26094;-0.123419;0.874954]}+{32.751:[1.35822;-0.133906;0.874801]}+{32.851:[1.4555;-0.144393;0.874647]}+{32.951:[1.55277;-0.15488;0.874494]}+{33.051:[1.65005;-0.165368;0.87434]}+{33.151:[1.74733;-0.175855;0.874187]}+{33.251:[1.8446;-0.186342;0.874033]}+{33.351:[1.94188;-0.19683;0.87388]}+{33.451:[2.03916;-0.207317;0.873726]}+{33.551:[2.13644;-0.217804;0.873573]}+{33.651:[2.23371;-0.228291;0.873419]}+{33.751:[2.33099;-0.238779;0.873266]}+],
32.367,0.969111,-0.0919567,0.875415,0.969111,-0.0919567,0.875415,0.97277,-0.104873,-0.00153532,0.968518,-0.138758,-0.00153532,1000,0,1.5,1,-0.0667119,0,-0,[{32.457:[1.06639;-0.102444;0.875261]}+{32.557:[1.16366;-0.112931;0.875108]}+{32.657:[1.26094;-0.123419;0.874954]}+{32.757:[1.35822;-0.133906;0.874801]}+{32.857:[1.4555;-0.144393;0.874647]}+{32.957:[1.55277;-0.15488;0.874494]}+{33.057:[1.65005;-0.165368;0.87434]}+{33.157:[1.74733;-0.175855;0.874187]}+{33.257:[1.8446;-0.186342;0.874033]}+{33.357:[1.94188;-0.19683;0.87388]}+{33.457:[2.03916;-0.207317;0.873726]}+{33.557:[2.13644;-0.217804;0.873573]}+{33.657:[2.23371;-0.228291;0.873419]}+{33.757:[2.33099;-0.238779;0.873266]}+],
