Time;Objective;Position
0.669434;0.500000;-0.000243
0.869629;0.500000;-0.002044
1.074707;0.500000;0.021609
1.274902;0.500000;0.067225
1.475098;0.500000;0.127528
1.679688;0.500000;0.197257
1.879883;0.500000;0.274069
2.081543;0.500000;0.358210
2.284180;0.500000;0.445570
2.484863;0.500000;0.534378
2.688965;0.500000;0.624034
2.889648;0.500000;0.708271
3.089844;0.500000;0.785999
3.294922;0.500000;0.854797
3.500000;0.500000;0.912105
3.703613;0.500000;0.957955
3.908203;0.500000;0.993051
4.109863;0.500000;1.015038
4.313477;0.500000;1.024493
4.520020;0.500000;1.017879
4.723633;0.500000;0.997920
4.923828;0.500000;0.967897
5.124512;0.500000;0.927863
5.324707;0.500000;0.880668
5.538574;0.500000;0.821746
5.744629;0.500000;0.759686
5.944824;0.500000;0.699928
6.147949;0.500000;0.637163
6.349609;0.500000;0.572230
6.553711;0.500000;0.508352
6.764160;0.500000;0.448541
6.964844;0.500000;0.397735
7.165039;0.500000;0.354097
7.365723;0.500000;0.315446
7.575195;0.500000;0.283615
7.779785;0.500000;0.262486
7.979980;0.500000;0.248475
8.189941;0.500000;0.239269
8.394531;0.500000;0.235924
8.594727;0.500000;0.240380
8.809082;0.500000;0.252498
9.009766;0.500000;0.269092
9.209961;0.500000;0.287998
9.410156;0.500000;0.311061
9.614746;0.500000;0.336943
9.814941;0.500000;0.363915
10.020020;0.500000;0.393026
10.224609;0.500000;0.421409
10.428711;0.500000;0.449572
10.635742;0.500000;0.474677
10.839844;0.500000;0.489596
11.044922;0.500000;0.505097
11.249512;0.500000;0.525798
11.449707;0.500000;0.548456
11.649902;0.500000;0.570268
11.854980;0.500000;0.589739
12.059570;0.500000;0.605948
12.265137;0.500000;0.619666
12.469727;0.500000;0.629110
12.669922;0.500000;0.634629
12.871582;0.500000;0.636793
13.074707;0.500000;0.634904
13.279785;0.500000;0.627043
13.479980;0.500000;0.615333
13.684570;0.500000;0.600268
13.884766;0.500000;0.585037
14.088867;0.500000;0.569110
14.290039;0.500000;0.553485
14.494629;0.500000;0.537258
14.694824;0.500000;0.521609
14.898438;0.500000;0.506626
15.100098;0.500000;0.493092
15.300293;0.500000;0.478346
15.504883;0.500000;0.463965
15.705078;0.500000;0.450293
15.909668;0.500000;0.438818
16.109863;0.500000;0.431832
16.314941;0.500000;0.425268
16.515137;0.500000;0.419149
16.717773;0.500000;0.415165
16.919922;0.500000;0.412167
17.125000;0.500000;0.409421
17.327148;0.500000;0.408215
17.529785;0.500000;0.408429
17.733398;0.500000;0.410879
17.935059;0.500000;0.416399
18.139648;0.500000;0.422682
18.339844;0.500000;0.429727
18.544434;0.500000;0.438368
18.749023;0.500000;0.448041
18.953613;0.500000;0.460014
19.154785;0.500000;0.473030
19.359863;0.500000;0.487917
19.560059;0.500000;0.502013
19.764648;0.500000;0.514803
19.974609;0.500000;0.527208
20.174805;0.500000;0.539850
20.379395;0.500000;0.551924
20.583984;0.500000;0.561328
20.788574;0.500000;0.571630
20.993164;0.500000;0.582391
21.194824;0.500000;0.591402
21.395020;0.500000;0.596833
21.597656;0.500000;0.597703
21.798828;0.500000;0.596315
21.999512;0.500000;0.593697
22.199707;0.500000;0.589958
22.399902;0.500000;0.585393
22.605957;0.500000;0.579756
22.814453;0.500000;0.573607
23.014648;0.500000;0.566310
23.227051;0.500000;0.554319
23.429688;0.500000;0.541527
23.629883;0.500000;0.527300
23.830078;0.500000;0.513110
24.034668;0.500000;0.500157
24.238281;0.500000;0.487299
24.439941;0.500000;0.474825
24.640137;0.500000;0.466152
24.844727;0.500000;0.459325
25.044922;0.500000;0.453668
25.250000;0.500000;0.451956
25.450195;0.500000;0.452224
25.654785;0.500000;0.453283
25.858887;0.500000;0.454461
26.064941;0.500000;0.456116
26.269531;0.500000;0.458699
26.474121;0.500000;0.462905
26.676758;0.500000;0.470115
26.878906;0.500000;0.477515
27.079590;0.500000;0.482471
27.285156;0.500000;0.484434
27.489746;0.500000;0.484859
