Time;Objective;Position
1.099609;1.000000;0.000000
1.304199;1.000000;0.034907
1.509766;1.000000;0.069813
1.709961;1.000000;0.139626
1.915039;1.000000;0.209440
2.116211;1.000000;0.279253
2.316895;1.000000;0.349066
2.520020;1.000000;0.401426
2.729980;1.000000;0.471239
2.930176;1.000000;0.523599
3.135254;1.000000;0.575959
3.335449;1.000000;0.610865
3.540039;1.000000;0.645772
3.743652;1.000000;0.680678
3.944824;1.000000;0.715585
4.154785;1.000000;0.750492
4.354980;1.000000;0.767945
4.560059;1.000000;0.802851
4.760254;1.000000;0.820305
4.964844;1.000000;0.837758
5.165039;1.000000;0.855211
5.370117;1.000000;0.872665
5.570312;1.000000;0.872665
5.774902;1.000000;0.890118
5.979004;1.000000;0.907571
6.183105;1.000000;0.907571
6.385254;1.000000;0.925025
6.589844;1.000000;0.925025
6.790039;1.000000;0.942478
6.995117;1.000000;0.942478
7.195312;1.000000;0.942478
7.399902;1.000000;0.959931
7.609863;1.000000;0.959931
7.810059;1.000000;0.959931
8.013672;1.000000;0.959931
8.215332;1.000000;0.977384
8.418945;1.000000;0.977384
8.619141;1.000000;0.977384
8.820312;1.000000;0.977384
9.023926;1.000000;0.977384
9.225098;1.000000;0.994838
9.430176;1.000000;0.994838
9.630371;1.000000;0.994838
9.834961;1.000000;0.994838
10.035156;1.000000;0.994838
10.240234;1.000000;0.994838
10.440430;1.000000;0.994838
10.645020;1.000000;0.994838
10.845215;1.000000;0.994838
11.050293;1.000000;0.994838
11.250488;1.000000;0.994838
11.455078;1.000000;0.994838
11.659668;1.000000;1.012291
11.869141;1.000000;1.012291
12.074219;1.000000;1.012291
12.274414;1.000000;1.012291
12.479004;1.000000;1.012291
12.679199;1.000000;1.012291
12.879883;1.000000;1.012291
13.080078;1.000000;1.012291
13.285156;1.000000;1.012291
13.485352;1.000000;1.012291
13.689941;1.000000;1.012291
13.890137;1.000000;1.012291
14.090332;1.000000;1.012291
14.291992;1.000000;1.012291
14.495117;1.000000;1.012291
14.703125;1.000000;1.012291
14.903809;1.000000;1.012291
15.113281;1.000000;1.012291
15.320312;1.000000;1.029744
15.521973;1.000000;1.029744
15.725098;1.000000;1.029744
15.929688;1.000000;1.029744
16.129883;1.000000;1.029744
16.334961;1.000000;1.029744
16.535156;1.000000;1.029744
16.735352;1.000000;1.029744
16.939941;1.000000;1.029744
17.140137;1.000000;1.029744
17.354980;1.000000;1.029744
