Time;Objective;Position
1.179688;1.000000;0.000000
1.379883;1.000000;0.000000
1.580078;1.000000;0.034907
1.784668;1.000000;0.052360
1.984863;1.000000;0.122173
2.189941;1.000000;0.209440
2.390137;1.000000;0.261799
2.594727;1.000000;0.314159
2.794922;1.000000;0.383972
2.999023;1.000000;0.436332
3.199219;1.000000;0.471239
3.402832;1.000000;0.506145
3.604004;1.000000;0.541052
3.804688;1.000000;0.575959
4.008789;1.000000;0.610865
4.209961;1.000000;0.628319
4.410156;1.000000;0.663225
4.614746;1.000000;0.680678
4.814941;1.000000;0.698132
5.015137;1.000000;0.698132
5.219727;1.000000;0.715585
5.419922;1.000000;0.733038
5.625000;1.000000;0.733038
5.825195;1.000000;0.767945
6.026855;1.000000;0.767945
6.229004;1.000000;0.785398
6.429688;1.000000;0.802851
6.629883;1.000000;0.802851
6.830078;1.000000;0.802851
7.032715;1.000000;0.820305
7.235352;1.000000;0.837758
7.437012;1.000000;0.837758
7.640137;1.000000;0.855211
7.843750;1.000000;0.872665
8.044922;1.000000;0.855211
8.250000;1.000000;0.872665
8.453613;1.000000;0.872665
8.655762;1.000000;0.890118
8.855957;1.000000;0.890118
9.060059;1.000000;0.907571
9.264648;1.000000;0.907571
9.464844;1.000000;0.907571
9.665039;1.000000;0.925025
9.870117;1.000000;0.925025
10.071289;1.000000;0.925025
10.274902;1.000000;0.942478
10.475098;1.000000;0.942478
10.679688;1.000000;0.942478
10.884766;1.000000;0.959931
11.084961;1.000000;0.959931
11.290039;1.000000;0.959931
11.495117;1.000000;0.959931
11.695312;1.000000;0.959931
11.898926;1.000000;0.977384
12.100098;1.000000;0.977384
12.305176;1.000000;0.977384
12.508789;1.000000;0.977384
12.713867;1.000000;0.977384
12.914551;1.000000;0.994838
13.134766;1.000000;0.994838
13.334961;1.000000;0.994838
13.540039;1.000000;0.994838
13.740234;1.000000;1.012291
13.944824;1.000000;0.994838
14.145020;1.000000;1.012291
14.350098;1.000000;1.012291
14.550293;1.000000;1.012291
