time, tf_x, tf_y, tf_z, loc_x, loc_y, loc_z, vel_x, vel_y, vel_z, velr_x, velr_y, velr_z, traj
27.134,0.0164563,-0.0584666,1.53318,0.0118996,-0.0568865,1.49006,-0.0167037,0.00316693,-0.0160985,-0.0163641,0.00404606,-0.0162496,[{27.23:[0.0102292;-0.0565698;1.48845]}+{27.33:[0.00855883;-0.0562531;1.48684]}+{27.43:[0.00688847;-0.0559364;1.48523]}+{27.53:[0.0052181;-0.0556197;1.48362]}+{27.63:[0.00354773;-0.055303;1.48201]}+{27.73:[0.00187737;-0.0549863;1.4804]}+{27.83:[0.000207003;-0.0546696;1.47879]}+{27.93:[-0.00146336;-0.0543529;1.47718]}+{28.03:[-0.00313373;-0.0540362;1.47557]}+],
27.134,0.0164563,-0.0584666,1.53318,0.0118996,-0.0568865,1.49006,-0.0167037,0.00316693,-0.0160985,-0.0163641,0.00404606,-0.0162496,[{27.23:[0.0102292;-0.0565698;1.48845]}+{27.33:[0.00855883;-0.0562531;1.48684]}+{27.43:[0.00688847;-0.0559364;1.48523]}+{27.53:[0.0052181;-0.0556197;1.48362]}+{27.63:[0.00354773;-0.055303;1.48201]}+{27.73:[0.00187737;-0.0549863;1.4804]}+{27.83:[0.000207003;-0.0546696;1.47879]}+{27.93:[-0.00146336;-0.0543529;1.47718]}+{28.03:[-0.00313373;-0.0540362;1.47557]}+],
27.234,0.0150164,-0.060581,1.53047,0.0102639,-0.0603913,1.48666,-0.0149575,-0.0997503,-0.0525002,-0.0226745,-0.105764,-0.0350711,[{27.33:[0.00876817;-0.0703664;1.48141]}+{27.43:[0.00727242;-0.0803414;1.47616]}+{27.53:[0.00577668;-0.0903164;1.47091]}+{27.63:[0.00428093;-0.100291;1.46566]}+{27.73:[0.00278519;-0.110266;1.46041]}+{27.83:[0.00128944;-0.120242;1.45516]}+{27.93:[-0.000206305;-0.130217;1.44991]}+{28.03:[-0.00170205;-0.140192;1.44466]}+{28.13:[-0.0031978;-0.150167;1.43941]}+],
27.334,0.0139763,-0.0800975,1.5269,0.00919207,-0.0800012,1.4794,-0.00538274,-0.293563,-0.0989592,-0.0394707,-0.305326,-0.0349236,[{27.43:[0.0086538;-0.109358;1.4695]}+{27.53:[0.00811552;-0.138714;1.45961]}+{27.63:[0.00757725;-0.16807;1.44971]}+{27.73:[0.00703897;-0.197427;1.43982]}+{27.83:[0.0065007;-0.226783;1.42992]}+{27.93:[0.00596242;-0.256139;1.42002]}+{28.03:[0.00542415;-0.285496;1.41013]}+{28.13:[0.00488588;-0.314852;1.40023]}+{28.23:[0.0043476;-0.344208;1.39034]}+],
27.434,0.0133903,-0.114404,1.52411,0.00811456,-0.119572,1.46879,-0.00484346,-0.498917,-0.106197,-0.0606395,-0.506232,-0.0164887,[{27.53:[0.00763022;-0.169463;1.45817]}+{27.63:[0.00714587;-0.219355;1.44755]}+{27.73:[0.00666153;-0.269247;1.43693]}+{27.83:[0.00617718;-0.319138;1.42631]}+{27.93:[0.00569283;-0.36903;1.41569]}+{28.03:[0.00520849;-0.418922;1.40507]}+{28.13:[0.00472414;-0.468814;1.39445]}+{28.23:[0.0042398;-0.518705;1.38383]}+{28.33:[0.00375545;-0.568597;1.37321]}+],
27.534,0.0125708,-0.176928,1.52128,0.00674734,-0.177432,1.45722,-0.0193992,-0.660647,-0.114922,-0.0788985,-0.665859,-0.0210978,[{27.63:[0.00480742;-0.243497;1.44573]}+{27.73:[0.00286749;-0.309561;1.43423]}+{27.83:[0.000927572;-0.375626;1.42274]}+{27.93:[-0.00101235;-0.441691;1.41125]}+{28.03:[-0.00295227;-0.507755;1.39976]}+{28.13:[-0.0048922;-0.57382;1.38827]}+{28.23:[-0.00683212;-0.639885;1.37677]}+{28.33:[-0.00877204;-0.70595;1.36528]}+{28.43:[-0.010712;-0.772014;1.35379]}+],
27.637,0.0116843,-0.241154,1.51899,0.00497493,-0.238565,1.44802,-0.00947047,-0.777825,-0.0981516,-0.0907235,-0.778602,-0.016858,[{27.716:[0.00402788;-0.316348;1.43821]}+{27.816:[0.00308083;-0.39413;1.42839]}+{27.916:[0.00213378;-0.471913;1.41858]}+{28.016:[0.00118674;-0.549695;1.40876]}+{28.116:[0.000239688;-0.627478;1.39895]}+{28.216:[-0.000707359;-0.70526;1.38913]}+{28.316:[-0.00165441;-0.783043;1.37932]}+{28.416:[-0.00260145;-0.860825;1.3695]}+{28.516:[-0.0035485;-0.938608;1.35969]}+],
27.738,0.0107851,-0.338894,1.51472,0.00341746,-0.332811,1.43667,-0.0138736,-0.855608,-0.0817265,-0.073524,-0.854889,-0.0519229,[{27.832:[0.0020301;-0.418372;1.42849]}+{27.932:[0.000642744;-0.503932;1.42032]}+{28.032:[-0.000744612;-0.589493;1.41215]}+{28.132:[-0.00213197;-0.675054;1.40398]}+{28.232:[-0.00351932;-0.760615;1.3958]}+{28.332:[-0.00490668;-0.846176;1.38763]}+{28.432:[-0.00629403;-0.931737;1.37946]}+{28.532:[-0.00768139;-1.0173;1.37129]}+{28.632:[-0.00906875;-1.10286;1.36311]}+],
27.834,0.0102479,-0.409151,1.51009,0.00208144,-0.418051,1.42744,-0.0176308,-0.897137,-0.0822411,-0.0489297,-0.897274,-0.0665917,[{27.929:[0.000318361;-0.507764;1.41922]}+{28.029:[-0.00144472;-0.597478;1.411]}+{28.129:[-0.00320779;-0.687192;1.40277]}+{28.229:[-0.00497087;-0.776906;1.39455]}+{28.329:[-0.00673395;-0.866619;1.38632]}+{28.429:[-0.00849702;-0.956333;1.3781]}+{28.529:[-0.0102601;-1.04605;1.36988]}+{28.629:[-0.0120232;-1.13576;1.36165]}+{28.729:[-0.0137863;-1.22547;1.35343]}+],
27.934,0.00853812,-0.499728,1.50293,0.000653081,-0.509036,1.41934,-0.0140977,-0.918552,-0.068316,-0.0164733,-0.918552,-0.0677823,[{28.029:[-0.000756689;-0.600891;1.41251]}+{28.129:[-0.00216646;-0.692747;1.40568]}+{28.229:[-0.00357623;-0.784602;1.39884]}+{28.329:[-0.004986;-0.876457;1.39201]}+{28.429:[-0.00639577;-0.968312;1.38518]}+{28.529:[-0.00780554;-1.06017;1.37835]}+{28.629:[-0.00921531;-1.15202;1.37152]}+{28.729:[-0.0106251;-1.24388;1.36469]}+{28.829:[-0.0120348;-1.33573;1.35785]}+],
