Time;Objective;Position
0.430176;0.500000;0.003700
0.630371;0.500000;0.155979
0.834961;0.500000;0.361084
1.040039;0.500000;0.637400
1.245117;0.500000;0.891662
1.449219;0.500000;1.034062
1.652344;0.500000;1.081858
1.854980;0.500000;1.079020
2.055176;0.500000;1.052914
2.255371;0.500000;1.005286
2.460449;0.500000;0.930288
2.669922;0.500000;0.838018
2.870117;0.500000;0.745857
3.078125;0.500000;0.646849
3.279297;0.500000;0.570554
3.479980;0.500000;0.483860
3.684570;0.500000;0.392713
3.885254;0.500000;0.301792
4.089355;0.500000;0.207048
4.295410;0.500000;0.123733
4.499023;0.500000;0.072664
4.700195;0.500000;0.060013
4.903809;0.500000;0.085859
5.104980;0.500000;0.138898
5.314941;0.500000;0.213527
5.520020;0.500000;0.296413
5.720215;0.500000;0.381447
5.920410;0.500000;0.462478
6.125000;0.500000;0.536378
6.325195;0.500000;0.593471
6.530273;0.500000;0.631068
6.730469;0.500000;0.642564
6.935059;0.500000;0.634465
7.135254;0.500000;0.612553
7.345215;0.500000;0.581436
7.548828;0.500000;0.553459
7.754395;0.500000;0.526854
7.958984;0.500000;0.505236
8.160156;0.500000;0.486072
8.364258;0.500000;0.470836
8.564453;0.500000;0.463296
8.767090;0.500000;0.458594
8.970215;0.500000;0.457876
9.175293;0.500000;0.457684
9.375488;0.500000;0.465530
9.580078;0.500000;0.477942
9.780273;0.500000;0.486865
9.984863;0.500000;0.494326
10.185059;0.500000;0.501752
10.390137;0.500000;0.505055
10.590332;0.500000;0.504500
10.794922;0.500000;0.502894
10.995117;0.500000;0.502249
11.200195;0.500000;0.501349
11.404297;0.500000;0.497299
11.609375;0.500000;0.495734
11.814941;0.500000;0.493891
12.018066;0.500000;0.500022
12.225098;0.500000;0.503454
12.425293;0.500000;0.495478
12.639160;0.500000;0.487084
12.845215;0.500000;0.483909
13.048340;0.500000;0.484415
13.250000;0.500000;0.487768
13.450195;0.500000;0.490119
13.655273;0.500000;0.492707
13.859375;0.500000;0.499388
14.063965;0.500000;0.505193
14.264160;0.500000;0.508612
14.465332;0.500000;0.507590
14.665527;0.500000;0.506496
14.870117;0.500000;0.506802
15.070312;0.500000;0.506826
15.273926;0.500000;0.509250
15.475098;0.500000;0.508948
15.680176;0.500000;0.505668
15.880371;0.500000;0.476249
16.083984;0.500000;0.425801
16.284180;0.500000;0.365982
16.484863;0.500000;0.306747
16.685059;0.500000;0.261262
16.885254;0.500000;0.223880
17.090332;0.500000;0.198547
