Time;Objective;Position
5.278809;0.500000;0.000292
5.479004;0.500000;0.009603
5.679688;0.500000;0.053396
5.879883;0.500000;0.104071
6.083984;0.500000;0.151709
6.284668;0.500000;0.186327
6.484863;0.500000;0.210253
6.688965;0.500000;0.230069
6.895020;0.500000;0.246902
7.100098;0.500000;0.262185
7.304688;0.500000;0.276521
7.504883;0.500000;0.289642
7.705078;0.500000;0.302233
7.908691;0.500000;0.313681
8.110352;0.500000;0.323488
8.313965;0.500000;0.329960
8.515137;0.500000;0.333783
8.719727;0.500000;0.336176
8.924805;0.500000;0.328490
9.125000;0.500000;0.319014
9.328613;0.500000;0.313882
9.529785;0.500000;0.313283
9.734863;0.500000;0.313666
9.938965;0.500000;0.315084
10.139648;0.500000;0.315509
10.339844;0.500000;0.315163
10.540039;0.500000;0.313228
10.744629;0.500000;0.310541
10.944824;0.500000;0.308295
11.149902;0.500000;0.307105
11.359863;0.500000;0.306698
11.560059;0.500000;0.307905
11.764648;0.500000;0.310362
11.968262;0.500000;0.313184
12.169922;0.500000;0.315790
12.370117;0.500000;0.317542
12.574707;0.500000;0.319481
12.774902;0.500000;0.321589
12.975098;0.500000;0.324127
13.176758;0.500000;0.326911
13.383789;0.500000;0.331731
13.584961;0.500000;0.335542
13.785156;0.500000;0.336117
13.989746;0.500000;0.335927
14.198730;0.500000;0.335274
14.398926;0.500000;0.335592
14.599609;0.500000;0.338993
14.804199;0.500000;0.341956
15.004883;0.500000;0.344307
15.208984;0.500000;0.348232
15.409668;0.500000;0.353994
15.620117;0.500000;0.356896
15.823730;0.500000;0.359028
16.024902;0.500000;0.361408
16.229980;0.500000;0.366989
16.433594;0.500000;0.374297
16.635742;0.500000;0.381080
16.839844;0.500000;0.387420
17.043945;0.500000;0.392457
17.244629;0.500000;0.395113
17.450195;0.500000;0.393617
17.653809;0.500000;0.392147
17.854004;0.500000;0.393411
18.054688;0.500000;0.392946
18.259766;0.500000;0.391564
18.461914;0.500000;0.391599
18.663086;0.500000;0.393530
18.864746;0.500000;0.396490
19.068848;0.500000;0.397292
19.274902;0.500000;0.395716
19.475098;0.500000;0.393923
19.679688;0.500000;0.392967
19.889648;0.500000;0.391793
20.089844;0.500000;0.391645
20.291992;0.500000;0.392568
20.495117;0.500000;0.389748
20.698730;0.500000;0.384398
20.899902;0.500000;0.383400
21.103516;0.500000;0.385034
21.304688;0.500000;0.385781
21.504883;0.500000;0.387856
21.709961;0.500000;0.392071
21.910156;0.500000;0.394410
22.114746;0.500000;0.393687
22.314941;0.500000;0.391838
22.520020;0.500000;0.390490
22.720215;0.500000;0.392354
22.924805;0.500000;0.394314
23.125977;0.500000;0.393291
23.326660;0.500000;0.395099
23.529785;0.500000;0.400209
23.734863;0.500000;0.405355
23.939941;0.500000;0.408467
24.145020;0.500000;0.412336
24.345215;0.500000;0.419263
24.546875;0.500000;0.426012
24.748047;0.500000;0.431637
24.949707;0.500000;0.436174
25.149902;0.500000;0.440135
25.351562;0.500000;0.444079
25.555176;0.500000;0.446564
25.771973;0.500000;0.443871
25.974609;0.500000;0.440543
26.177246;0.500000;0.438864
26.379883;0.500000;0.438869
26.583008;0.500000;0.440297
26.784668;0.500000;0.437588
26.984863;0.500000;0.427820
27.189941;0.500000;0.419974
27.390137;0.500000;0.413633
27.600098;0.500000;0.407329
27.803711;0.500000;0.402644
28.004883;0.500000;0.397255
28.214844;0.500000;0.388990
28.415039;0.500000;0.380376
28.619629;0.500000;0.369453
28.819824;0.500000;0.360949
29.024902;0.500000;0.357373
29.225098;0.500000;0.358653
29.429688;0.500000;0.359815
29.634277;0.500000;0.359632
29.834961;0.500000;0.357567
30.035156;0.500000;0.353752
30.238770;0.500000;0.353201
