time, tf_x, tf_y, tf_z, loc_x, loc_y, loc_z, vel_x, vel_y, vel_z, velr_x, velr_y, velr_z, shortDist, control_mode, ttc, joy_x, joy_y, joy_z, joy_yaw, traj_futura
22.579,0.126103,-0.0647002,1.14879,0.126103,-0.0647002,1.14879,0.643624,-0.0529693,-0.0806934,0.650698,-0.0079433,0.0099632,1000,0,2,1,-0,-0,-0,[{22.673:[0.190466;-0.0699971;1.14072]}+{22.773:[0.254828;-0.0752941;1.13265]}+{22.873:[0.319191;-0.080591;1.12458]}+{22.973:[0.383553;-0.0858879;1.11651]}+{23.073:[0.447916;-0.0911849;1.10844]}+{23.173:[0.512278;-0.0964818;1.10037]}+{23.273:[0.576641;-0.101779;1.0923]}+{23.373:[0.641003;-0.107076;1.08423]}+{23.473:[0.705365;-0.112373;1.07616]}+{23.573:[0.769728;-0.11767;1.06809]}+{23.673:[0.83409;-0.122966;1.06002]}+{23.773:[0.898453;-0.128263;1.05195]}+{23.873:[0.962815;-0.13356;1.04388]}+{23.973:[1.02718;-0.138857;1.03581]}+{24.073:[1.09154;-0.144154;1.02775]}+{24.173:[1.1559;-0.149451;1.01968]}+{24.273:[1.22027;-0.154748;1.01161]}+{24.373:[1.28463;-0.160045;1.00354]}+{24.473:[1.34899;-0.165342;0.995468]}+],
22.585,0.126103,-0.0647002,1.14879,0.126103,-0.0647002,1.14879,0.643624,-0.0529693,-0.0806934,0.650698,-0.0079433,0.0099632,1000,0,2,1,-0,-0,-0,[{22.673:[0.190466;-0.0699971;1.14072]}+{22.773:[0.254828;-0.0752941;1.13265]}+{22.873:[0.319191;-0.080591;1.12458]}+{22.973:[0.383553;-0.0858879;1.11651]}+{23.073:[0.447916;-0.0911849;1.10844]}+{23.173:[0.512278;-0.0964818;1.10037]}+{23.273:[0.576641;-0.101779;1.0923]}+{23.373:[0.641003;-0.107076;1.08423]}+{23.473:[0.705365;-0.112373;1.07616]}+{23.573:[0.769728;-0.11767;1.06809]}+{23.673:[0.83409;-0.122966;1.06002]}+{23.773:[0.898453;-0.128263;1.05195]}+{23.873:[0.962815;-0.13356;1.04388]}+{23.973:[1.02718;-0.138857;1.03581]}+{24.073:[1.09154;-0.144154;1.02775]}+{24.173:[1.1559;-0.149451;1.01968]}+{24.273:[1.22027;-0.154748;1.01161]}+{24.373:[1.28463;-0.160045;1.00354]}+{24.473:[1.34899;-0.165342;0.995468]}+],
22.589,0.139089,-0.0657906,1.14898,0.126103,-0.0647002,1.14879,0.657449,-0.0536955,-0.0853922,0.665058,-0.00770341,0.00723645,1000,0,2,1,-0,-0,-0,[{22.684:[0.191848;-0.0700698;1.14025]}+{22.784:[0.257593;-0.0754393;1.13171]}+{22.884:[0.323338;-0.0808089;1.12317]}+{22.984:[0.389083;-0.0861784;1.11463]}+{23.084:[0.454828;-0.091548;1.10609]}+{23.184:[0.520573;-0.0969175;1.09755]}+{23.284:[0.586317;-0.102287;1.08901]}+{23.384:[0.652062;-0.107657;1.08047]}+{23.484:[0.717807;-0.113026;1.07193]}+{23.584:[0.783552;-0.118396;1.06339]}+{23.684:[0.849297;-0.123765;1.05485]}+{23.784:[0.915042;-0.129135;1.04631]}+{23.884:[0.980787;-0.134504;1.03778]}+{23.984:[1.04653;-0.139874;1.02924]}+{24.084:[1.11228;-0.145243;1.0207]}+{24.184:[1.17802;-0.150613;1.01216]}+{24.284:[1.24377;-0.155983;1.00362]}+{24.384:[1.30951;-0.161352;0.99508]}+{24.484:[1.37526;-0.166722;0.98654]}+],
22.594,0.145811,-0.0663533,1.14915,0.126103,-0.0647002,1.14879,0.657449,-0.0536955,-0.0853922,0.665058,-0.00770341,0.00723645,1000,0,2,1,-0,-0,-0,[{22.69:[0.191848;-0.0700698;1.14025]}+{22.79:[0.257593;-0.0754393;1.13171]}+{22.89:[0.323338;-0.0808089;1.12317]}+{22.99:[0.389083;-0.0861784;1.11463]}+{23.09:[0.454828;-0.091548;1.10609]}+{23.19:[0.520573;-0.0969175;1.09755]}+{23.29:[0.586317;-0.102287;1.08901]}+{23.39:[0.652062;-0.107657;1.08047]}+{23.49:[0.717807;-0.113026;1.07193]}+{23.59:[0.783552;-0.118396;1.06339]}+{23.69:[0.849297;-0.123765;1.05485]}+{23.79:[0.915042;-0.129135;1.04631]}+{23.89:[0.980787;-0.134504;1.03778]}+{23.99:[1.04653;-0.139874;1.02924]}+{24.09:[1.11228;-0.145243;1.0207]}+{24.19:[1.17802;-0.150613;1.01216]}+{24.29:[1.24377;-0.155983;1.00362]}+{24.39:[1.30951;-0.161352;0.99508]}+{24.49:[1.37526;-0.166722;0.98654]}+],
22.599,0.145811,-0.0663533,1.14915,0.145811,-0.0663533,1.14915,0.675562,-0.055267,-0.0742835,0.681514,-0.00800747,0.020767,1000,0,2,1,-0,-0,-0,[{22.694:[0.213367;-0.07188;1.14172]}+{22.794:[0.280924;-0.0774067;1.13429]}+{22.894:[0.34848;-0.0829334;1.12686]}+{22.994:[0.416036;-0.0884601;1.11943]}+{23.094:[0.483592;-0.0939868;1.11201]}+{23.194:[0.551149;-0.0995135;1.10458]}+{23.294:[0.618705;-0.10504;1.09715]}+{23.394:[0.686261;-0.110567;1.08972]}+{23.494:[0.753817;-0.116094;1.08229]}+{23.594:[0.821374;-0.12162;1.07486]}+{23.694:[0.88893;-0.127147;1.06744]}+{23.794:[0.956486;-0.132674;1.06001]}+{23.894:[1.02404;-0.1382;1.05258]}+{23.994:[1.0916;-0.143727;1.04515]}+{24.094:[1.15915;-0.149254;1.03772]}+{24.194:[1.22671;-0.15478;1.03029]}+{24.294:[1.29427;-0.160307;1.02287]}+{24.394:[1.36182;-0.165834;1.01544]}+{24.494:[1.42938;-0.171361;1.00801]}+],
22.604,0.152676,-0.0669227,1.14931,0.145811,-0.0663533,1.14915,0.675562,-0.055267,-0.0742835,0.681514,-0.00800747,0.020767,1000,0,2,1,0.0124853,-0,-0,[{22.699:[0.213367;-0.07188;1.14172]}+{22.799:[0.280924;-0.0774067;1.13429]}+{22.899:[0.34848;-0.0829334;1.12686]}+{22.999:[0.416036;-0.0884601;1.11943]}+{23.099:[0.483592;-0.0939868;1.11201]}+{23.199:[0.551149;-0.0995135;1.10458]}+{23.299:[0.618705;-0.10504;1.09715]}+{23.399:[0.686261;-0.110567;1.08972]}+{23.499:[0.753817;-0.116094;1.08229]}+{23.599:[0.821374;-0.12162;1.07486]}+{23.699:[0.88893;-0.127147;1.06744]}+{23.799:[0.956486;-0.132674;1.06001]}+{23.899:[1.02404;-0.1382;1.05258]}+{23.999:[1.0916;-0.143727;1.04515]}+{24.099:[1.15915;-0.149254;1.03772]}+{24.199:[1.22671;-0.15478;1.03029]}+{24.299:[1.29427;-0.160307;1.02287]}+{24.399:[1.36182;-0.165834;1.01544]}+{24.499:[1.42938;-0.171361;1.00801]}+],
22.61,0.152676,-0.0669227,1.14931,0.152676,-0.0669227,1.14931,0.688472,-0.0551419,-0.0726105,0.694342,-0.00698222,0.0120987,1000,0,2,1,0.0776021,-0,-0,[{22.702:[0.221523;-0.0724368;1.14205]}+{22.802:[0.29037;-0.077951;1.13478]}+{22.902:[0.359217;-0.0834652;1.12752]}+{23.002:[0.428064;-0.0889794;1.12026]}+{23.102:[0.496912;-0.0944936;1.113]}+{23.202:[0.565759;-0.100008;1.10574]}+{23.302:[0.634606;-0.105522;1.09848]}+{23.402:[0.703453;-0.111036;1.09122]}+{23.502:[0.7723;-0.11655;1.08396]}+{23.602:[0.841148;-0.122065;1.0767]}+{23.702:[0.909995;-0.127579;1.06943]}+{23.802:[0.978842;-0.133093;1.06217]}+{23.902:[1.04769;-0.138607;1.05491]}+{24.002:[1.11654;-0.144121;1.04765]}+{24.102:[1.18538;-0.149636;1.04039]}+{24.202:[1.25423;-0.15515;1.03313]}+{24.302:[1.32308;-0.160664;1.02587]}+{24.402:[1.39192;-0.166178;1.01861]}+{24.502:[1.46077;-0.171692;1.01135]}+],
22.614,0.152676,-0.0669227,1.14931,0.152676,-0.0669227,1.14931,0.688472,-0.0551419,-0.0726105,0.694342,-0.00698222,0.0120987,1000,0,2,1,0.0993185,-0,-0,[{22.702:[0.221523;-0.0724368;1.14205]}+{22.802:[0.29037;-0.077951;1.13478]}+{22.902:[0.359217;-0.0834652;1.12752]}+{23.002:[0.428064;-0.0889794;1.12026]}+{23.102:[0.496912;-0.0944936;1.113]}+{23.202:[0.565759;-0.100008;1.10574]}+{23.302:[0.634606;-0.105522;1.09848]}+{23.402:[0.703453;-0.111036;1.09122]}+{23.502:[0.7723;-0.11655;1.08396]}+{23.602:[0.841148;-0.122065;1.0767]}+{23.702:[0.909995;-0.127579;1.06943]}+{23.802:[0.978842;-0.133093;1.06217]}+{23.902:[1.04769;-0.138607;1.05491]}+{24.002:[1.11654;-0.144121;1.04765]}+{24.102:[1.18538;-0.149636;1.04039]}+{24.202:[1.25423;-0.15515;1.03313]}+{24.302:[1.32308;-0.160664;1.02587]}+{24.402:[1.39192;-0.166178;1.01861]}+{24.502:[1.46077;-0.171692;1.01135]}+],
22.622,0.159662,-0.0674977,1.14935,0.152676,-0.0669227,1.14931,0.700927,-0.0559819,-0.0786474,0.707468,-0.0069513,0.00762815,1000,0,2,1,0.153577,-0,-0,[{22.715:[0.222768;-0.0725208;1.14144]}+{22.815:[0.292861;-0.078119;1.13358]}+{22.915:[0.362954;-0.0837172;1.12571]}+{23.015:[0.433046;-0.0893154;1.11785]}+{23.115:[0.503139;-0.0949136;1.10998]}+{23.215:[0.573232;-0.100512;1.10212]}+{23.315:[0.643324;-0.10611;1.09425]}+{23.415:[0.713417;-0.111708;1.08639]}+{23.515:[0.78351;-0.117306;1.07852]}+{23.615:[0.853603;-0.122905;1.07066]}+{23.715:[0.923695;-0.128503;1.06279]}+{23.815:[0.993788;-0.134101;1.05493]}+{23.915:[1.06388;-0.139699;1.04706]}+{24.015:[1.13397;-0.145297;1.0392]}+{24.115:[1.20407;-0.150895;1.03134]}+{24.215:[1.27416;-0.156494;1.02347]}+{24.315:[1.34425;-0.162092;1.01561]}+{24.415:[1.41434;-0.16769;1.00774]}+{24.515:[1.48444;-0.173288;0.999876]}+],
22.628,0.159662,-0.0674977,1.14935,0.159662,-0.0674977,1.14935,0.71539,-0.057092,-0.0757648,0.721514,-0.00704985,0.012257,1000,0,2,1,0.153577,-0,-0,[{22.722:[0.231201;-0.0732069;1.14178]}+{22.822:[0.30274;-0.0789161;1.1342]}+{22.922:[0.374279;-0.0846253;1.12662]}+{23.022:[0.445818;-0.0903345;1.11905]}+{23.122:[0.517357;-0.0960437;1.11147]}+{23.222:[0.588895;-0.101753;1.10389]}+{23.322:[0.660434;-0.107462;1.09632]}+{23.422:[0.731973;-0.113171;1.08874]}+{23.522:[0.803512;-0.11888;1.08116]}+{23.622:[0.875051;-0.12459;1.07359]}+{23.722:[0.94659;-0.130299;1.06601]}+{23.822:[1.01813;-0.136008;1.05843]}+{23.922:[1.08967;-0.141717;1.05086]}+{24.022:[1.16121;-0.147426;1.04328]}+{24.122:[1.23275;-0.153136;1.0357]}+{24.222:[1.30429;-0.158845;1.02813]}+{24.322:[1.37582;-0.164554;1.02055]}+{24.422:[1.44736;-0.170263;1.01298]}+{24.522:[1.5189;-0.175972;1.0054]}+],
