Time;Objective;Position
0.663086;1.000000;0.000000
0.863281;1.000000;-0.017453
1.068359;1.000000;0.017453
1.268555;1.000000;0.104720
1.476074;1.000000;0.209440
1.677246;1.000000;0.331613
1.883301;1.000000;0.488692
2.083496;1.000000;0.593412
2.288086;1.000000;0.733038
2.488281;1.000000;0.890118
2.693359;1.000000;0.994838
2.897949;1.000000;1.117011
3.100098;1.000000;1.186824
3.303223;1.000000;1.308997
3.503418;1.000000;1.413717
3.711914;1.000000;1.483530
3.913574;1.000000;1.553343
4.125488;1.000000;1.605703
4.328125;1.000000;1.658063
4.528320;1.000000;1.710423
4.728516;1.000000;1.727876
4.933105;1.000000;1.745329
5.133301;1.000000;1.745329
5.338379;1.000000;1.745329
5.538574;1.000000;1.727876
5.748535;1.000000;1.692969
5.953125;1.000000;1.658063
6.153320;1.000000;1.605703
6.353516;1.000000;1.553343
6.558105;1.000000;1.500983
6.761230;1.000000;1.466077
6.963379;1.000000;1.431170
7.163574;1.000000;1.378810
7.364258;1.000000;1.326450
7.568359;1.000000;1.274090
7.772461;1.000000;1.221730
7.973633;1.000000;1.151917
8.183594;1.000000;1.117011
8.385254;1.000000;1.064651
8.587402;1.000000;0.994838
8.788086;1.000000;0.959931
8.992188;1.000000;0.907571
9.192871;1.000000;0.872665
9.398438;1.000000;0.855211
9.603027;1.000000;0.820305
9.808594;1.000000;0.785398
10.013184;1.000000;0.750492
10.217285;1.000000;0.733038
10.418457;1.000000;0.715585
10.618652;1.000000;0.715585
10.823242;1.000000;0.715585
11.028320;1.000000;0.698132
11.229492;1.000000;0.715585
11.433105;1.000000;0.715585
11.637207;1.000000;0.715585
11.848145;1.000000;0.715585
12.048340;1.000000;0.715585
12.253418;1.000000;0.750492
12.453613;1.000000;0.750492
12.658203;1.000000;0.785398
12.859863;1.000000;0.802851
13.063477;1.000000;0.837758
13.263672;1.000000;0.855211
13.467285;1.000000;0.872665
13.668457;1.000000;0.907571
13.871094;1.000000;0.925025
14.076172;1.000000;0.942478
14.278320;1.000000;0.959931
14.482910;1.000000;0.977384
14.687500;1.000000;1.012291
14.890137;1.000000;1.029744
15.090332;1.000000;1.047198
15.291992;1.000000;1.064651
15.493164;1.000000;1.064651
15.693359;1.000000;1.099557
15.898438;1.000000;1.099557
16.102539;1.000000;1.099557
16.303223;1.000000;1.117011
16.507812;1.000000;1.117011
16.708008;1.000000;1.117011
16.908203;1.000000;1.117011
17.113281;1.000000;1.117011
17.318848;1.000000;1.117011
17.523438;1.000000;1.117011
17.723633;1.000000;1.117011
17.928223;1.000000;1.099557
18.128418;1.000000;1.082104
18.332520;1.000000;1.082104
18.538086;1.000000;1.082104
18.743652;1.000000;1.082104
18.948242;1.000000;1.064651
19.148438;1.000000;1.064651
19.350098;1.000000;1.047198
19.552246;1.000000;1.029744
19.752930;1.000000;1.012291
19.974121;1.000000;1.012291
20.175293;1.000000;0.994838
20.378418;1.000000;0.994838
20.583008;1.000000;0.977384
20.783203;1.000000;0.977384
20.983398;1.000000;0.977384
21.187988;1.000000;0.977384
21.391602;1.000000;0.977384
21.593262;1.000000;0.977384
21.797363;1.000000;0.977384
21.998047;1.000000;0.977384
22.201660;1.000000;0.959931
22.403320;1.000000;0.977384
22.603516;1.000000;0.959931
22.807129;1.000000;0.959931
23.007324;1.000000;0.959931
23.212402;1.000000;0.959931
23.413574;1.000000;0.959931
23.636230;1.000000;0.959931
23.838379;1.000000;0.959931
