Time;Objective;Position
1.099609;0.500000;0.000206
1.304199;0.500000;0.008017
1.509766;0.500000;0.060686
1.709961;0.500000;0.120936
1.915039;0.500000;0.183586
2.116211;0.500000;0.239815
2.316895;0.500000;0.283066
2.520020;0.500000;0.313896
2.729980;0.500000;0.337092
2.930176;0.500000;0.355021
3.135254;0.500000;0.373038
3.335449;0.500000;0.390587
3.540039;0.500000;0.407204
3.743652;0.500000;0.421401
3.944824;0.500000;0.433088
4.154785;0.500000;0.442889
4.354980;0.500000;0.450582
4.560059;0.500000;0.457714
4.760254;0.500000;0.462474
4.964844;0.500000;0.464690
5.165039;0.500000;0.466445
5.370117;0.500000;0.469503
5.570312;0.500000;0.474076
5.774902;0.500000;0.479488
5.979004;0.500000;0.485035
6.183105;0.500000;0.489892
6.385254;0.500000;0.495117
6.589844;0.500000;0.501070
6.790039;0.500000;0.507362
6.995117;0.500000;0.513202
7.195312;0.500000;0.516179
7.399902;0.500000;0.518087
7.609863;0.500000;0.521261
7.810059;0.500000;0.526224
8.013672;0.500000;0.531355
8.215332;0.500000;0.536042
8.418945;0.500000;0.540476
8.619141;0.500000;0.543154
8.820312;0.500000;0.546547
9.023926;0.500000;0.548352
9.225098;0.500000;0.549609
9.430176;0.500000;0.550523
9.630371;0.500000;0.550706
9.834961;0.500000;0.553039
10.035156;0.500000;0.554486
10.240234;0.500000;0.554730
10.440430;0.500000;0.555053
10.645020;0.500000;0.554208
10.845215;0.500000;0.551286
11.050293;0.500000;0.549246
11.250488;0.500000;0.549950
11.455078;0.500000;0.548789
11.659668;0.500000;0.547394
11.869141;0.500000;0.546293
12.074219;0.500000;0.546703
12.274414;0.500000;0.548038
12.479004;0.500000;0.544768
12.679199;0.500000;0.538528
12.879883;0.500000;0.532455
13.080078;0.500000;0.524770
13.285156;0.500000;0.517423
13.485352;0.500000;0.511887
13.689941;0.500000;0.509116
13.890137;0.500000;0.508967
14.090332;0.500000;0.509765
14.291992;0.500000;0.509508
14.495117;0.500000;0.508093
14.703125;0.500000;0.504679
14.903809;0.500000;0.500691
15.113281;0.500000;0.494778
15.320312;0.500000;0.493115
15.521973;0.500000;0.496354
15.725098;0.500000;0.497477
15.929688;0.500000;0.498303
16.129883;0.500000;0.501820
16.334961;0.500000;0.507580
16.535156;0.500000;0.513519
16.735352;0.500000;0.518578
16.939941;0.500000;0.523024
17.140137;0.500000;0.526193
17.354980;0.500000;0.528444
