Time;Objective;Position
0.430176;1.000000;0.000000
0.630371;1.000000;0.034907
0.834961;1.000000;0.139626
1.040039;1.000000;0.296706
1.245117;1.000000;0.471239
1.449219;1.000000;0.663225
1.652344;1.000000;0.837758
1.854980;1.000000;1.029744
2.055176;1.000000;1.221730
2.255371;1.000000;1.413717
2.460449;1.000000;1.588250
2.669922;1.000000;1.710423
2.870117;1.000000;1.745329
3.078125;1.000000;1.727876
3.279297;1.000000;1.675516
3.479980;1.000000;1.570796
3.684570;1.000000;1.483530
3.885254;1.000000;1.378810
4.089355;1.000000;1.291544
4.295410;1.000000;1.204277
4.499023;1.000000;1.134464
4.700195;1.000000;1.082104
4.903809;1.000000;1.047198
5.104980;1.000000;1.012291
5.314941;1.000000;0.994838
5.520020;1.000000;0.977384
5.720215;1.000000;0.977384
5.920410;1.000000;0.959931
6.125000;1.000000;0.977384
6.325195;1.000000;0.977384
6.530273;1.000000;0.977384
6.730469;1.000000;0.977384
6.935059;1.000000;0.977384
7.135254;1.000000;0.977384
7.345215;1.000000;0.994838
7.548828;1.000000;0.994838
7.754395;1.000000;0.994838
7.958984;1.000000;0.994838
8.160156;1.000000;0.994838
8.364258;1.000000;0.994838
8.564453;1.000000;0.994838
8.767090;1.000000;1.012291
8.970215;1.000000;0.994838
9.175293;1.000000;0.994838
9.375488;1.000000;1.012291
9.580078;1.000000;0.994838
9.780273;1.000000;1.012291
9.984863;1.000000;0.994838
10.185059;1.000000;0.994838
10.390137;1.000000;0.994838
10.590332;1.000000;0.994838
10.794922;1.000000;0.994838
10.995117;1.000000;0.994838
11.200195;1.000000;0.994838
11.404297;1.000000;1.012291
11.609375;1.000000;0.994838
11.814941;1.000000;0.994838
12.018066;1.000000;0.994838
12.225098;1.000000;1.012291
12.425293;1.000000;0.994838
12.639160;1.000000;1.012291
12.845215;1.000000;1.012291
13.048340;1.000000;1.012291
13.250000;1.000000;0.994838
13.450195;1.000000;0.994838
13.655273;1.000000;0.994838
13.859375;1.000000;1.012291
14.063965;1.000000;0.994838
14.264160;1.000000;0.994838
14.465332;1.000000;0.994838
14.665527;1.000000;0.994838
14.870117;1.000000;0.994838
15.070312;1.000000;1.012291
15.273926;1.000000;1.012291
15.475098;1.000000;1.012291
15.680176;1.000000;1.012291
15.880371;1.000000;1.012291
16.083984;1.000000;1.012291
16.284180;1.000000;1.029744
16.484863;1.000000;1.012291
16.685059;1.000000;1.012291
16.885254;1.000000;1.012291
17.090332;1.000000;1.012291
