0.325536;0.142441;0.524463;-0.010800;-0.031297;0.723000;0.034907;0.000000;-1.640609
0.334894;0.128445;0.524823;-0.009165;-0.030670;0.725000;0.034907;0.000000;-1.640609
0.343581;0.115730;0.506666;-0.007403;-0.030077;0.728000;0.034907;0.000000;-1.640609
0.336677;0.146644;0.482339;-0.005718;-0.029343;0.730000;0.017453;0.000000;-1.640609
0.322489;0.174530;0.464087;-0.004104;-0.028469;0.732000;0.017453;0.000000;-1.640609
0.308131;0.200066;0.446273;-0.002487;-0.027419;0.741000;0.017453;0.000000;-1.640609
0.294753;0.182705;0.480802;-0.001012;-0.026505;0.743000;0.017453;0.000000;-1.640609
0.283816;0.167073;0.443466;0.000443;-0.025648;0.745000;0.017453;0.000000;-1.640609
0.273874;0.153008;0.425458;0.001747;-0.024920;0.747000;0.017453;0.000000;-1.640609
0.260606;0.142248;0.412418;0.003115;-0.024173;0.749000;0.034907;0.000000;-1.640609
0.255407;0.132495;0.395415;0.004362;-0.023526;0.751000;0.034907;0.000000;-1.640609
0.249783;0.123256;0.395242;0.005612;-0.022909;0.753000;0.034907;0.000000;-1.640609
0.241565;0.111053;0.362274;0.006851;-0.022340;0.755000;0.034907;0.000000;-1.640609
0.230899;0.099729;0.361930;0.008091;-0.021804;0.763000;0.034907;0.000000;-1.640609
0.223470;0.085600;0.397395;0.009182;-0.021386;0.765000;0.034907;0.000000;-1.658063
0.216316;0.076436;0.397174;0.010318;-0.020985;0.767000;0.034907;0.000000;-1.658063
0.186449;0.039305;0.361399;0.011205;-0.020798;0.769000;0.034907;0.000000;-1.658063
0.159099;0.006351;0.343806;0.012002;-0.020766;0.770000;0.034907;0.000000;-1.658063
0.134512;-0.023913;0.326915;0.012675;-0.020886;0.772000;0.034907;0.000000;-1.658063
0.124176;-0.025026;0.295280;0.013311;-0.021014;0.773000;0.034907;0.000000;-1.658063
0.114025;-0.026414;0.294931;0.013896;-0.021150;0.775000;0.034907;0.000000;-1.658063
0.098010;-0.027379;0.281294;0.014399;-0.021290;0.782000;0.052360;0.000000;-1.658063
0.106068;-0.026960;0.311539;0.014929;-0.021425;0.783000;0.052360;0.000000;-1.658063
0.116232;-0.027137;0.280533;0.015511;-0.021561;0.785000;0.052360;0.000000;-1.658063
0.124095;-0.026870;0.280942;0.016132;-0.021695;0.786000;0.052360;0.000000;-1.658063
0.136049;-0.025819;0.251682;0.016830;-0.021828;0.787000;0.052360;0.000000;-1.658063
0.146244;-0.024455;0.238016;0.017579;-0.021953;0.788000;0.052360;0.000000;-1.658063
0.155436;-0.023429;0.224760;0.018338;-0.022067;0.789000;0.052360;0.000000;-1.658063
0.163348;-0.022137;0.225167;0.019196;-0.022184;0.790000;0.052360;0.000000;-1.658063
0.164843;-0.019588;0.229491;0.020081;-0.022289;0.796000;0.052360;0.000000;-1.658063
0.168476;-0.016881;0.229669;0.020863;-0.022367;0.797000;0.052360;0.000000;-1.658063
0.173352;-0.014514;0.202407;0.021730;-0.022440;0.798000;0.052360;0.000000;-1.658063
0.179244;-0.015870;0.202749;0.022627;-0.022519;0.798000;0.052360;0.017453;-1.658063
0.190760;-0.011730;0.177790;0.024630;-0.022642;0.800000;0.052360;0.017453;-1.658063
0.195630;-0.010029;0.165952;0.025538;-0.022689;0.801000;0.052360;0.017453;-1.658063
0.196922;-0.007475;0.142939;0.026547;-0.022727;0.801000;0.052360;0.017453;-1.658063
0.195930;-0.006007;0.142904;0.027599;-0.022760;0.805000;0.052360;0.017453;-1.658063
0.191527;-0.007206;0.140219;0.028535;-0.022795;0.806000;0.052360;0.017453;-1.658063
0.182688;-0.009810;0.139711;0.030341;-0.022892;0.807000;0.052360;0.017453;-1.658063
0.179074;-0.010500;0.110262;0.031281;-0.022947;0.807000;0.069813;0.017453;-1.658063
0.166062;-0.027376;0.109145;0.032092;-0.023080;0.808000;0.069813;0.017453;-1.658063
0.155485;-0.042117;0.098081;0.032851;-0.023286;0.808000;0.069813;0.017453;-1.658063
0.149067;-0.038132;0.087859;0.033634;-0.023486;0.808000;0.069813;0.017453;-1.658063
0.141273;-0.034992;0.077977;0.034392;-0.023674;0.813000;0.069813;0.017453;-1.658063
0.134798;-0.031910;0.098317;0.035051;-0.023830;0.813000;0.069813;0.017453;-1.658063
0.131940;-0.028517;0.078318;0.035711;-0.023973;0.814000;0.069813;0.017453;-1.658063
0.130006;-0.021691;0.078257;0.036362;-0.024081;0.814000;0.069813;0.017453;-1.658063
0.128320;-0.015471;0.068820;0.037004;-0.024159;0.814000;0.069813;0.017453;-1.658063
0.126801;-0.009763;0.059627;0.037654;-0.024209;0.815000;0.069813;0.017453;-1.658063
0.121276;-0.010445;0.050489;0.038261;-0.024261;0.815000;0.069813;0.017453;-1.658063
0.117053;-0.010763;0.041724;0.038875;-0.024318;0.815000;0.069813;0.017453;-1.658063
0.111801;-0.011516;0.033232;0.039489;-0.024381;0.817000;0.069813;0.017453;-1.658063
0.107329;-0.011775;0.041522;0.040013;-0.024438;0.817000;0.069813;0.017453;-1.658063
0.103395;-0.010855;0.025107;0.040480;-0.024487;0.818000;0.069813;0.017453;-1.658063
0.098979;-0.009924;0.024803;0.040988;-0.024538;0.818000;0.069813;0.017453;-1.658063
0.095271;-0.006910;0.016886;0.041476;-0.024574;0.818000;0.069813;0.017453;-1.658063
0.092017;-0.003913;0.009402;0.041948;-0.024594;0.818000;0.069813;0.017453;-1.658063
0.089403;-0.001305;0.002265;0.042374;-0.024600;0.818000;0.069813;0.017453;-1.658063
0.086872;0.001501;-0.003029;0.042830;-0.024592;0.818000;0.087266;0.017453;-1.658063
0.080051;0.002331;-0.010243;0.043279;-0.024579;0.819000;0.087266;0.000000;-1.658063
0.073583;0.003427;-0.005429;0.043621;-0.024563;0.819000;0.087266;0.000000;-1.658063
0.069118;0.004545;-0.012281;0.043966;-0.024540;0.819000;0.087266;0.000000;-1.658063
0.065226;0.013298;-0.012687;0.044285;-0.024475;0.819000;0.087266;0.000000;-1.658063
0.060141;0.028855;-0.025500;0.044887;-0.024187;0.818000;0.087266;0.000000;-1.658063
0.057557;0.038787;-0.036843;0.045182;-0.023988;0.818000;0.087266;0.000000;-1.658063
0.054551;0.047471;-0.042345;0.045455;-0.023750;0.818000;0.087266;0.000000;-1.658063
0.048806;0.055932;-0.047913;0.045723;-0.023443;0.822000;0.087266;0.000000;-1.658063
0.039862;0.058244;-0.023350;0.045918;-0.023158;0.822000;0.087266;0.000000;-1.658063
0.034236;0.060177;-0.029848;0.046089;-0.022857;0.822000;0.087266;0.000000;-1.658063
0.029290;0.061644;-0.037252;0.046239;-0.022541;0.822000;0.087266;-0.017453;-1.658063
0.025307;0.063219;-0.043003;0.046363;-0.022233;0.821000;0.104720;-0.017453;-1.658063
0.019882;0.072221;-0.049228;0.046462;-0.021871;0.821000;0.104720;-0.017453;-1.658063
0.015179;0.080105;-0.059639;0.046542;-0.021451;0.821000;0.104720;-0.017453;-1.658063
0.010390;0.087597;-0.060332;0.046593;-0.021023;0.820000;0.104720;-0.017453;-1.658063
0.000255;0.087643;-0.067450;0.046594;-0.020552;0.825000;0.104720;-0.034907;-1.658063
-0.008199;0.088462;-0.044951;0.046552;-0.020099;0.825000;0.104720;-0.034907;-1.658063
-0.012176;0.088782;-0.045517;0.046493;-0.019665;0.825000;0.104720;-0.034907;-1.675516
-0.018462;0.086804;-0.046061;0.046400;-0.019231;0.825000;0.104720;-0.034907;-1.675516
-0.022738;0.083979;-0.058959;0.046284;-0.018800;0.824000;0.104720;-0.052360;-1.675516
-0.027361;0.082166;-0.064349;0.046153;-0.018409;0.824000;0.104720;-0.052360;-1.675516
-0.033353;0.085885;-0.074495;0.045987;-0.017979;0.824000;0.104720;-0.052360;-1.675516
-0.039463;0.089309;-0.079703;0.045779;-0.017510;0.823000;0.104720;-0.052360;-1.675516
-0.044429;0.092534;-0.085853;0.045541;-0.017013;0.823000;0.104720;-0.052360;-1.675516
-0.048525;0.094114;-0.089178;0.045310;-0.016565;0.822000;0.122173;-0.069813;-1.675516
-0.056015;0.094275;-0.097674;0.045029;-0.016093;0.822000;0.122173;-0.069813;-1.675516
-0.076025;0.106209;-0.104480;0.043869;-0.014473;0.821000;0.122173;-0.069813;-1.675516
-0.082098;0.115038;-0.105907;0.043468;-0.013911;0.820000;0.122173;-0.069813;-1.675516
-0.087509;0.123756;-0.107248;0.043041;-0.013307;0.820000;0.122173;-0.069813;-1.675516
-0.096823;0.130701;-0.120920;0.042474;-0.012541;0.814000;0.122173;-0.069813;-1.675516
-0.106319;0.135075;-0.158015;0.041890;-0.011799;0.814000;0.122173;-0.087266;-1.675516
-0.120278;0.144865;-0.159427;0.041376;-0.011180;0.813000;0.104720;-0.087266;-1.675516
-0.153479;0.170944;-0.162874;0.039840;-0.009469;0.812000;0.104720;-0.069813;-1.675516
-0.167284;0.180723;-0.165490;0.039023;-0.008587;0.811000;0.104720;-0.069813;-1.675516
-0.179222;0.192730;-0.164365;0.038104;-0.007598;0.810000;0.087266;-0.069813;-1.675516
-0.187232;0.202784;-0.165988;0.037167;-0.006584;0.810000;0.087266;-0.069813;-1.675516
-0.189657;0.206581;-0.193653;0.036195;-0.005524;0.805000;0.087266;-0.069813;-1.675516
-0.196708;0.202167;-0.189830;0.035186;-0.004488;0.804000;0.069813;-0.069813;-1.675516
-0.199900;0.200090;-0.183606;0.034210;-0.003511;0.803000;0.069813;-0.052360;-1.675516
-0.202630;0.195347;-0.183499;0.033196;-0.002533;0.802000;0.069813;-0.052360;-1.675516
-0.208104;0.191412;-0.176103;0.032103;-0.001528;0.802000;0.052360;-0.052360;-1.675516
-0.218493;0.183391;-0.174577;0.031037;-0.000633;0.801000;0.052360;-0.052360;-1.658063
-0.224489;0.182653;-0.171855;0.029940;0.000259;0.800000;0.052360;-0.034907;-1.658063
-0.229380;0.185020;-0.166156;0.028764;0.001207;0.799000;0.034907;-0.034907;-1.658063
-0.229789;0.185521;-0.164465;0.027558;0.002181;0.792000;0.034907;-0.034907;-1.658063
-0.230545;0.186495;-0.197073;0.026348;0.003160;0.792000;0.034907;-0.034907;-1.658063
-0.235122;0.192018;-0.189889;0.025229;0.004074;0.791000;0.017453;-0.017453;-1.658063
-0.236376;0.194024;-0.186238;0.024046;0.005045;0.790000;0.017453;-0.017453;-1.658063
-0.240368;0.195812;-0.174622;0.022813;0.006049;0.789000;0.000000;-0.017453;-1.658063
-0.240928;0.197246;-0.171107;0.021637;0.007012;0.788000;0.000000;-0.017453;-1.658063
-0.240656;0.200991;-0.164369;0.020403;0.008043;0.787000;0.000000;0.000000;-1.658063
-0.240239;0.201402;-0.164369;0.019142;0.009100;0.786000;0.000000;0.000000;-1.658063
-0.239679;0.201405;-0.160703;0.017913;0.010133;0.782000;0.000000;0.000000;-1.658063
-0.238524;0.201001;-0.175204;0.016720;0.011139;0.781000;0.000000;0.000000;-1.658063
-0.239925;0.200716;-0.166103;0.015548;0.012119;0.780000;-0.017453;0.000000;-1.658063
-0.237924;0.199791;-0.166139;0.014386;0.013094;0.779000;-0.017453;0.000000;-1.658063
-0.235554;0.198449;-0.157098;0.013150;0.014136;0.779000;-0.017453;0.000000;-1.658063
-0.235661;0.197136;-0.152771;0.011970;0.015123;0.778000;-0.034907;0.000000;-1.658063
-0.232353;0.197721;-0.141302;0.010779;0.016136;0.777000;-0.034907;0.017453;-1.658063
-0.225851;0.199527;-0.141448;0.009649;0.017135;0.776000;-0.034907;0.017453;-1.675516
-0.225280;0.199162;-0.170627;0.008466;0.018180;0.770000;-0.034907;0.017453;-1.675516
-0.224751;0.196816;-0.160493;0.007341;0.019165;0.769000;-0.052360;0.017453;-1.675516
-0.221167;0.194740;-0.160721;0.006262;0.020116;0.768000;-0.052360;0.017453;-1.675516
-0.216646;0.194508;-0.146190;0.005204;0.021066;0.767000;-0.052360;0.034907;-1.675516
-0.216030;0.188198;-0.146484;0.004043;0.022077;0.766000;-0.052360;0.034907;-1.658063
-0.213696;0.185242;-0.131493;0.002869;0.023094;0.765000;-0.069813;0.034907;-1.658063
-0.209051;0.181944;-0.126480;0.001925;0.023916;0.765000;-0.069813;0.034907;-1.658063
-0.204105;0.179074;-0.121667;0.000929;0.024790;0.764000;-0.069813;0.034907;-1.658063
-0.204438;0.178894;-0.153071;-0.000169;0.025751;0.757000;-0.069813;0.034907;-1.658063
-0.127111;0.106046;-0.154042;-0.000852;0.026321;0.757000;-0.069813;0.034907;-1.675516
-0.060112;0.039451;-0.153892;-0.001124;0.026499;0.756000;-0.069813;0.052360;-1.675516
-0.003131;-0.022376;-0.161430;-0.001140;0.026382;0.755000;-0.087266;0.052360;-1.675516
0.050865;-0.077814;-0.169236;-0.000885;0.025992;0.754000;-0.087266;0.052360;-1.675516
0.057408;-0.083349;-0.150428;-0.000563;0.025524;0.754000;-0.087266;0.052360;-1.675516
0.062794;-0.087200;-0.151104;-0.000295;0.025152;0.753000;-0.087266;0.052360;-1.675516
0.069202;-0.092741;-0.139801;0.000052;0.024687;0.752000;-0.087266;0.052360;-1.675516
0.073276;-0.095818;-0.147173;0.000436;0.024185;0.750000;-0.087266;0.052360;-1.675516
0.079668;-0.100737;-0.141587;0.000854;0.023656;0.749000;-0.087266;0.052360;-1.675516
0.085890;-0.105920;-0.136286;0.001284;0.023126;0.748000;-0.087266;0.052360;-1.675516
0.091671;-0.109964;-0.137006;0.001721;0.022602;0.748000;-0.087266;0.052360;-1.675516
0.108130;-0.133687;-0.128073;0.002288;0.021900;0.747000;-0.087266;0.052360;-1.675516
0.122147;-0.153537;-0.130434;0.002900;0.021132;0.747000;-0.087266;0.052360;-1.675516
0.090822;-0.121491;-0.116888;0.004296;0.019263;0.741000;-0.087266;0.069813;-1.675516
0.081398;-0.113527;-0.128939;0.004704;0.018695;0.741000;-0.087266;0.069813;-1.675516
0.074158;-0.111149;-0.112021;0.005057;0.018166;0.740000;-0.069813;0.052360;-1.675516
0.065609;-0.107201;-0.105260;0.005393;0.017616;0.740000;-0.069813;0.052360;-1.675516
0.057993;-0.101389;-0.098700;0.005684;0.017109;0.739000;-0.069813;0.052360;-1.675516
0.044068;-0.091296;-0.091567;0.006135;0.016173;0.739000;-0.069813;0.052360;-1.675516
0.038607;-0.086408;-0.080620;0.006324;0.015751;0.738000;-0.069813;0.052360;-1.675516
0.057513;-0.079144;-0.084585;0.006626;0.015335;0.737000;-0.069813;0.052360;-1.675516
0.076528;-0.072782;-0.083877;0.007009;0.014971;0.736000;-0.052360;0.052360;-1.675516
0.092456;-0.067417;-0.078945;0.007472;0.014634;0.736000;-0.052360;0.052360;-1.675516
0.080289;-0.058626;-0.067616;0.007893;0.014326;0.736000;-0.052360;0.052360;-1.675516
0.069163;-0.049816;-0.061834;0.008231;0.014083;0.735000;-0.052360;0.052360;-1.675516
0.059065;-0.043285;-0.055621;0.008541;0.013856;0.735000;-0.052360;0.034907;-1.675516
0.050219;-0.035807;-0.050310;0.008780;0.013685;0.735000;-0.052360;0.034907;-1.675516
0.045364;-0.029372;-0.049815;0.009007;0.013538;0.735000;-0.052360;0.034907;-1.675516
0.040142;-0.022440;-0.044934;0.009218;0.013420;0.731000;-0.052360;0.034907;-1.675516
0.036478;-0.016631;-0.053587;0.009400;0.013337;0.731000;-0.034907;0.034907;-1.675516
0.031039;-0.016026;-0.048466;0.009552;0.013259;0.731000;-0.034907;0.034907;-1.675516
0.026080;-0.014894;-0.043547;0.009695;0.013177;0.731000;-0.034907;0.034907;-1.675516
0.021362;-0.014506;-0.038808;0.009797;0.013108;0.730000;-0.034907;0.034907;-1.675516
0.018705;-0.011852;-0.034111;0.009893;0.013047;0.730000;-0.034907;0.034907;-1.675516
0.015951;-0.009408;-0.033932;0.009970;0.013001;0.730000;-0.034907;0.034907;-1.675516
0.013593;-0.007566;-0.025317;0.010040;0.012962;0.730000;-0.034907;0.034907;-1.675516
0.009261;-0.003221;-0.036389;0.010089;0.012946;0.727000;-0.034907;0.034907;-1.675516
0.006218;-0.000659;-0.036196;0.010121;0.012942;0.727000;-0.034907;0.034907;-1.675516
0.003973;0.001862;-0.026856;0.010140;0.012952;0.727000;-0.034907;0.034907;-1.675516
0.007076;0.005862;-0.022519;0.010174;0.012979;0.727000;-0.034907;0.034907;-1.675516
0.009670;0.009353;-0.022635;0.010223;0.013026;0.727000;-0.034907;0.017453;-1.675516
0.012455;0.013209;-0.018512;0.010286;0.013094;0.727000;-0.034907;0.017453;-1.675516
0.008401;0.015000;-0.014324;0.010330;0.013171;0.727000;-0.034907;0.017453;-1.675516
0.004816;0.017105;-0.010209;0.010353;0.013254;0.727000;-0.034907;0.017453;-1.675516
0.001409;0.019017;-0.006293;0.010361;0.013359;0.726000;-0.034907;0.017453;-1.675516
-0.001866;0.020765;-0.007982;0.010351;0.013463;0.726000;-0.034907;0.017453;-1.675516
0.002619;0.014676;-0.004533;0.010391;0.013683;0.726000;-0.017453;0.017453;-1.675516
0.028921;0.010299;0.008083;0.010535;0.013735;0.726000;-0.017453;0.017453;-1.675516
0.069586;0.004121;0.010239;0.011589;0.013797;0.729000;-0.017453;0.017453;-1.675516
0.066284;0.004557;0.030947;0.011929;0.013820;0.729000;-0.017453;0.017453;-1.675516
0.063421;0.005661;0.034296;0.012238;0.013848;0.729000;-0.017453;0.017453;-1.675516
0.101434;-0.010806;0.033390;0.013266;0.013739;0.729000;-0.017453;0.017453;-1.675516
0.117615;-0.017517;0.037454;0.013883;0.013647;0.729000;-0.017453;0.017453;-1.675516
0.131960;-0.023839;0.038578;0.014528;0.013530;0.730000;-0.017453;0.017453;-1.675516
0.140879;-0.027255;0.039588;0.015233;0.013394;0.730000;-0.017453;0.017453;-1.675516
0.147802;-0.029146;0.042286;0.016009;0.013241;0.729000;0.000000;0.000000;-1.675516
0.154269;-0.031587;0.036499;0.016800;0.013079;0.729000;0.000000;0.000000;-1.675516
0.134410;-0.023376;0.036499;0.017439;0.012968;0.729000;0.000000;0.000000;-1.675516
0.099180;-0.008141;0.039351;0.018456;0.012884;0.729000;0.000000;0.000000;-1.675516
0.098176;-0.007484;0.039351;0.018948;0.012847;0.730000;0.000000;0.000000;-1.675516
0.095973;-0.006368;0.043704;0.019416;0.012816;0.730000;0.017453;0.000000;-1.675516
0.092200;-0.003373;0.044779;0.020373;0.012781;0.730000;0.017453;0.000000;-1.675516
0.090286;-0.000679;0.043401;0.020836;0.012777;0.730000;0.017453;-0.017453;-1.675516
0.087457;0.001888;0.045925;0.021284;0.012787;0.730000;0.034907;-0.017453;-1.675516
0.085187;0.003904;0.046894;0.021690;0.012805;0.730000;0.034907;-0.017453;-1.675516
0.083066;0.004947;0.046769;0.022116;0.012831;0.731000;0.034907;-0.017453;-1.692969
0.080491;0.007995;0.046331;0.022528;0.012872;0.731000;0.034907;-0.034907;-1.692969
0.077121;0.010607;0.047477;0.022914;0.012925;0.731000;0.052360;-0.034907;-1.692969
0.074130;0.013864;0.049867;0.023276;0.012992;0.731000;0.052360;-0.034907;-1.692969
0.059579;0.027703;0.049741;0.024506;0.013564;0.731000;0.069813;-0.052360;-1.692969
0.055590;0.031712;0.048091;0.024770;0.013715;0.732000;0.069813;-0.052360;-1.692969
0.050384;0.035805;0.048382;0.025022;0.013894;0.732000;0.087266;-0.052360;-1.692969
0.041258;0.045812;0.047438;0.025460;0.014381;0.732000;0.087266;-0.069813;-1.692969
0.099270;0.122460;0.064995;0.027920;0.017415;0.737000;0.104720;-0.087266;-1.692969
0.051620;0.107801;0.060912;0.031058;0.023969;0.743000;0.122173;-0.104720;-1.692969
0.035971;0.103058;0.054793;0.031594;0.025503;0.744000;0.122173;-0.122173;-1.692969
0.031579;0.099632;0.054789;0.031760;0.026026;0.744000;0.122173;-0.122173;-1.692969
0.022888;0.097322;0.051365;0.031992;0.027012;0.745000;0.122173;-0.122173;-1.692969
0.018667;0.097904;0.048130;0.032083;0.027490;0.745000;0.122173;-0.122173;-1.692969
0.013941;0.099806;0.045965;0.032158;0.028027;0.747000;0.122173;-0.122173;-1.692969
0.009795;0.101844;0.052205;0.032208;0.028549;0.747000;0.122173;-0.122173;-1.692969
0.005851;0.101191;0.050081;0.032237;0.029043;0.747000;0.122173;-0.122173;-1.692969
0.002297;0.100755;0.047963;0.032248;0.029535;0.748000;0.122173;-0.122173;-1.692969
-0.000887;0.100321;0.045956;0.032243;0.030049;0.748000;0.122173;-0.122173;-1.692969
-0.004752;0.115452;0.041724;0.032219;0.030627;0.748000;0.122173;-0.122173;-1.692969
-0.008260;0.128969;0.037822;0.032178;0.031272;0.748000;0.122173;-0.122173;-1.692969
-0.011333;0.141176;0.034245;0.032120;0.031996;0.749000;0.122173;-0.122173;-1.692969
-0.013446;0.145552;0.034259;0.032051;0.032742;0.750000;0.122173;-0.122173;-1.692969
-0.014661;0.148369;0.032035;0.031976;0.033503;0.750000;0.122173;-0.122173;-1.692969
-0.015733;0.151251;0.031525;0.031897;0.034260;0.750000;0.122173;-0.122173;-1.692969
-0.015299;0.162044;0.025726;0.031822;0.035051;0.750000;0.122173;-0.139626;-1.692969
-0.014935;0.170824;0.025659;0.031746;0.035927;0.751000;0.122173;-0.122173;-1.692969
-0.014733;0.179236;0.022927;0.031669;0.036868;0.751000;0.122173;-0.122173;-1.692969
-0.018386;0.184925;0.020091;0.031577;0.037793;0.751000;0.122173;-0.122173;-1.692969
-0.021618;0.190175;0.017388;0.031474;0.038699;0.751000;0.122173;-0.122173;-1.692969
-0.024909;0.194851;0.014821;0.031343;0.039722;0.752000;0.122173;-0.122173;-1.692969
-0.027786;0.198996;0.014955;0.031200;0.040742;0.752000;0.122173;-0.122173;-1.692969
-0.029576;0.205134;0.012307;0.031056;0.041744;0.752000;0.122173;-0.122173;-1.692969
-0.031093;0.210202;0.008306;0.030897;0.042821;0.752000;0.122173;-0.122173;-1.692969
-0.032535;0.215258;0.006037;0.030730;0.043925;0.753000;0.122173;-0.122173;-1.692969
-0.036278;0.220154;0.004963;0.030548;0.045027;0.753000;0.122173;-0.122173;-1.692969
-0.039363;0.224419;0.002556;0.030356;0.046122;0.753000;0.122173;-0.122173;-1.692969
-0.046161;0.227122;-0.000996;0.030119;0.047287;0.753000;0.122173;-0.122173;-1.675516
