Time;Objective;Position
1.179688;0.500000;0.002084
1.379883;0.500000;0.123744
1.580078;0.500000;0.265227
1.784668;0.500000;0.411748
1.984863;0.500000;0.545456
2.189941;0.500000;0.619236
2.390137;0.500000;0.644247
2.594727;0.500000;0.653806
2.794922;0.500000;0.655380
2.999023;0.500000;0.645657
3.199219;0.500000;0.632391
3.402832;0.500000;0.619969
3.604004;0.500000;0.606932
3.804688;0.500000;0.590609
4.008789;0.500000;0.579190
4.209961;0.500000;0.571408
4.410156;0.500000;0.567500
4.614746;0.500000;0.561974
4.814941;0.500000;0.551212
5.015137;0.500000;0.542267
5.219727;0.500000;0.534823
5.419922;0.500000;0.525511
5.625000;0.500000;0.520085
5.825195;0.500000;0.516261
6.026855;0.500000;0.512802
6.229004;0.500000;0.513018
6.429688;0.500000;0.517079
6.629883;0.500000;0.517839
6.830078;0.500000;0.517714
7.032715;0.500000;0.518403
7.235352;0.500000;0.525329
7.437012;0.500000;0.527509
7.640137;0.500000;0.529540
7.843750;0.500000;0.531027
8.044922;0.500000;0.538666
8.250000;0.500000;0.540334
8.453613;0.500000;0.539665
8.655762;0.500000;0.542704
8.855957;0.500000;0.541130
9.060059;0.500000;0.543183
9.264648;0.500000;0.547048
9.464844;0.500000;0.547201
9.665039;0.500000;0.547729
9.870117;0.500000;0.548014
10.071289;0.500000;0.547663
10.274902;0.500000;0.544867
10.475098;0.500000;0.544149
10.679688;0.500000;0.541162
10.884766;0.500000;0.537881
11.084961;0.500000;0.530865
11.290039;0.500000;0.524634
11.495117;0.500000;0.523524
11.695312;0.500000;0.518297
11.898926;0.500000;0.507708
12.100098;0.500000;0.498126
12.305176;0.500000;0.492432
12.508789;0.500000;0.487688
12.713867;0.500000;0.486990
12.914551;0.500000;0.483152
13.134766;0.500000;0.483096
13.334961;0.500000;0.477454
13.540039;0.500000;0.440295
13.740234;0.500000;0.386986
13.944824;0.500000;0.323801
14.145020;0.500000;0.258923
14.350098;0.500000;0.187396
14.550293;0.500000;0.092828
