Time;Objective;Position
0.663086;0.500000;0.001915
0.863281;0.500000;0.145774
1.068359;0.500000;0.327462
1.268555;0.500000;0.520133
1.476074;0.500000;0.689796
1.677246;0.500000;0.785166
1.883301;0.500000;0.840109
2.083496;0.500000;0.868538
2.288086;0.500000;0.881213
2.488281;0.500000;0.882549
2.693359;0.500000;0.876949
2.897949;0.500000;0.865169
3.100098;0.500000;0.845115
3.303223;0.500000;0.824181
3.503418;0.500000;0.795163
3.711914;0.500000;0.760735
3.913574;0.500000;0.725076
4.125488;0.500000;0.688879
4.328125;0.500000;0.653546
4.528320;0.500000;0.618878
4.728516;0.500000;0.583781
4.933105;0.500000;0.548563
5.133301;0.500000;0.513527
5.338379;0.500000;0.479954
5.538574;0.500000;0.450477
5.748535;0.500000;0.422929
5.953125;0.500000;0.399196
6.153320;0.500000;0.372150
6.353516;0.500000;0.348310
6.558105;0.500000;0.327740
6.761230;0.500000;0.313547
6.963379;0.500000;0.300970
7.163574;0.500000;0.290507
7.364258;0.500000;0.288734
7.568359;0.500000;0.290855
7.772461;0.500000;0.298179
7.973633;0.500000;0.307904
8.183594;0.500000;0.322936
8.385254;0.500000;0.335008
8.587402;0.500000;0.347779
8.788086;0.500000;0.364644
8.992188;0.500000;0.382991
9.192871;0.500000;0.405454
9.398438;0.500000;0.428307
9.603027;0.500000;0.447259
9.808594;0.500000;0.465984
10.013184;0.500000;0.486145
10.217285;0.500000;0.503564
10.418457;0.500000;0.515498
10.618652;0.500000;0.522211
10.823242;0.500000;0.524426
11.028320;0.500000;0.526559
11.229492;0.500000;0.532842
11.433105;0.500000;0.540940
11.637207;0.500000;0.548802
11.848145;0.500000;0.549718
12.048340;0.500000;0.546803
12.253418;0.500000;0.547596
12.453613;0.500000;0.550992
12.658203;0.500000;0.555148
12.859863;0.500000;0.555702
13.063477;0.500000;0.559787
13.263672;0.500000;0.564830
13.467285;0.500000;0.567275
13.668457;0.500000;0.569258
13.871094;0.500000;0.569558
14.076172;0.500000;0.567860
14.278320;0.500000;0.564760
14.482910;0.500000;0.562547
14.687500;0.500000;0.558746
14.890137;0.500000;0.552547
15.090332;0.500000;0.546855
15.291992;0.500000;0.544349
15.493164;0.500000;0.542814
15.693359;0.500000;0.542723
15.898438;0.500000;0.541026
16.102539;0.500000;0.536397
16.303223;0.500000;0.528878
16.507812;0.500000;0.519510
16.708008;0.500000;0.510644
16.908203;0.500000;0.497340
17.113281;0.500000;0.489190
17.318848;0.500000;0.477851
17.523438;0.500000;0.464110
17.723633;0.500000;0.453915
17.928223;0.500000;0.452727
18.128418;0.500000;0.460556
18.332520;0.500000;0.468589
18.538086;0.500000;0.475035
18.743652;0.500000;0.477422
18.948242;0.500000;0.474550
19.148438;0.500000;0.466638
19.350098;0.500000;0.465429
19.552246;0.500000;0.465204
19.752930;0.500000;0.463575
19.974121;0.500000;0.469627
20.175293;0.500000;0.480862
20.378418;0.500000;0.484011
20.583008;0.500000;0.482551
20.783203;0.500000;0.483370
20.983398;0.500000;0.485880
21.187988;0.500000;0.486090
21.391602;0.500000;0.486568
21.593262;0.500000;0.485597
21.797363;0.500000;0.483816
21.998047;0.500000;0.486055
22.201660;0.500000;0.494801
22.403320;0.500000;0.488412
22.603516;0.500000;0.452081
22.807129;0.500000;0.398151
23.007324;0.500000;0.337206
23.212402;0.500000;0.272486
23.413574;0.500000;0.212305
23.636230;0.500000;0.153132
23.838379;0.500000;-0.006238
