Time;Objective;Position
1.019531;0.500000;0.001862
1.219727;0.500000;0.116776
1.424805;0.500000;0.298486
1.627930;0.500000;0.505345
1.829590;0.500000;0.672915
2.033203;0.500000;0.779795
2.238770;0.500000;0.849152
2.442383;0.500000;0.893510
2.643555;0.500000;0.927908
2.849609;0.500000;0.949468
3.054688;0.500000;0.959685
3.258789;0.500000;0.965478
3.458984;0.500000;0.962950
3.663574;0.500000;0.960048
3.864746;0.500000;0.956080
4.074707;0.500000;0.952283
4.277344;0.500000;0.943794
4.479980;0.500000;0.924388
4.681641;0.500000;0.905551
4.883789;0.500000;0.882004
5.083984;0.500000;0.861933
5.284668;0.500000;0.841572
5.484863;0.500000;0.820841
5.689453;0.500000;0.796706
5.889648;0.500000;0.770719
6.093750;0.500000;0.741155
6.298828;0.500000;0.708644
6.499512;0.500000;0.679228
6.702637;0.500000;0.649566
6.904785;0.500000;0.620876
7.108887;0.500000;0.589849
7.314941;0.500000;0.559008
7.518555;0.500000;0.528093
7.723633;0.500000;0.498401
7.924316;0.500000;0.471677
8.125488;0.500000;0.449179
8.328613;0.500000;0.424595
8.529785;0.500000;0.402919
8.734375;0.500000;0.381735
8.938965;0.500000;0.354313
9.144531;0.500000;0.325396
9.344727;0.500000;0.300390
9.549805;0.500000;0.277608
9.752930;0.500000;0.256416
9.954590;0.500000;0.232533
10.154785;0.500000;0.210484
10.364746;0.500000;0.197774
10.566895;0.500000;0.185816
10.770508;0.500000;0.177143
10.974609;0.500000;0.160399
11.174805;0.500000;0.146617
11.376953;0.500000;0.137426
11.579590;0.500000;0.130825
11.779785;0.500000;0.127307
11.984863;0.500000;0.124814
12.185059;0.500000;0.122191
12.389648;0.500000;0.123399
12.591797;0.500000;0.125413
12.794434;0.500000;0.125213
12.994629;0.500000;0.125922
13.199707;0.500000;0.134377
13.399902;0.500000;0.142992
13.604492;0.500000;0.154975
13.804688;0.500000;0.169061
14.009766;0.500000;0.185102
14.209961;0.500000;0.196769
14.414551;0.500000;0.203201
14.614746;0.500000;0.212767
14.816406;0.500000;0.223139
15.020020;0.500000;0.234189
15.224609;0.500000;0.249516
15.434570;0.500000;0.266188
15.638672;0.500000;0.285598
15.839355;0.500000;0.304706
16.048828;0.500000;0.326010
16.253906;0.500000;0.342601
16.455078;0.500000;0.362295
16.659668;0.500000;0.384154
16.859863;0.500000;0.406820
17.063477;0.500000;0.429321
17.265137;0.500000;0.453888
17.468750;0.500000;0.471757
17.669922;0.500000;0.494763
17.874512;0.500000;0.515634
18.074707;0.500000;0.534777
18.279785;0.500000;0.556207
18.481934;0.500000;0.579272
18.684570;0.500000;0.603897
18.894531;0.500000;0.631708
19.094727;0.500000;0.655350
19.304688;0.500000;0.677653
19.508301;0.500000;0.696605
19.709961;0.500000;0.709742
19.913574;0.500000;0.723037
20.113770;0.500000;0.735042
20.314941;0.500000;0.748568
20.519531;0.500000;0.763565
20.719727;0.500000;0.774404
20.924805;0.500000;0.787445
21.125000;0.500000;0.798513
21.327637;0.500000;0.802611
21.533691;0.500000;0.801533
21.736816;0.500000;0.801703
21.937012;0.500000;0.804116
22.139648;0.500000;0.804339
22.339844;0.500000;0.802958
22.542480;0.500000;0.800884
22.752441;0.500000;0.798134
22.953613;0.500000;0.792454
23.158691;0.500000;0.783441
23.359863;0.500000;0.775251
23.564453;0.500000;0.764335
23.764648;0.500000;0.753794
23.969727;0.500000;0.743995
24.169922;0.500000;0.727813
24.373535;0.500000;0.710630
24.574707;0.500000;0.699312
24.774902;0.500000;0.690428
24.979492;0.500000;0.683128
25.179688;0.500000;0.676104
25.384766;0.500000;0.664860
25.589355;0.500000;0.655487
25.792969;0.500000;0.643555
25.994629;0.500000;0.635098
26.194824;0.500000;0.629514
26.395020;0.500000;0.629920
26.598633;0.500000;0.625910
26.803711;0.500000;0.622208
27.004883;0.500000;0.615057
27.205078;0.500000;0.606748
27.408691;0.500000;0.597128
27.609863;0.500000;0.586463
27.810547;0.500000;0.576676
28.014648;0.500000;0.565580
28.218750;0.500000;0.554358
28.419922;0.500000;0.538883
28.624512;0.500000;0.525101
28.824707;0.500000;0.514418
29.028809;0.500000;0.504307
29.229980;0.500000;0.493930
29.433594;0.500000;0.482952
29.633789;0.500000;0.473604
29.836426;0.500000;0.467025
30.040039;0.500000;0.460289
30.244629;0.500000;0.451793
30.444824;0.500000;0.440946
30.649414;0.500000;0.422282
30.854004;0.500000;0.404547
31.054688;0.500000;0.391038
31.254883;0.500000;0.378943
31.458496;0.500000;0.364933
31.659668;0.500000;0.346953
31.867676;0.500000;0.328439
32.069824;0.500000;0.307954
32.274902;0.500000;0.292516
32.479492;0.500000;0.278800
32.679688;0.500000;0.270115
32.879883;0.500000;0.260638
33.084473;0.500000;0.252245
33.284668;0.500000;0.244378
33.489746;0.500000;0.233487
33.689941;0.500000;0.224829
33.894531;0.500000;0.219225
34.094727;0.500000;0.214517
34.297852;0.500000;0.212504
34.499023;0.500000;0.212094
34.699707;0.500000;0.208259
34.899902;0.500000;0.209148
35.100098;0.500000;0.210100
35.304688;0.500000;0.212499
35.504883;0.500000;0.214926
35.708496;0.500000;0.221662
35.908691;0.500000;0.232418
36.109375;0.500000;0.251530
36.309570;0.500000;0.274430
36.514648;0.500000;0.298475
36.716797;0.500000;0.317541
36.923828;0.500000;0.338192
37.126953;0.500000;0.359589
37.329590;0.500000;0.382241
37.529785;0.500000;0.402315
37.734863;0.500000;0.421439
37.935059;0.500000;0.444234
38.139648;0.500000;0.471901
38.343262;0.500000;0.495687
38.543457;0.500000;0.520738
38.744629;0.500000;0.539555
38.949707;0.500000;0.559115
39.153320;0.500000;0.578041
39.354492;0.500000;0.599326
39.554688;0.500000;0.619688
39.759766;0.500000;0.640270
39.963867;0.500000;0.658934
40.166504;0.500000;0.674182
40.374512;0.500000;0.689762
40.574707;0.500000;0.699808
40.779785;0.500000;0.707118
40.984863;0.500000;0.713143
41.189453;0.500000;0.721877
41.394531;0.500000;0.717991
41.594727;0.500000;0.713189
41.794922;0.500000;0.708094
41.999512;0.500000;0.695628
42.204590;0.500000;0.685878
42.408691;0.500000;0.685251
42.609375;0.500000;0.687238
42.809570;0.500000;0.687192
43.012695;0.500000;0.686514
43.213379;0.500000;0.685608
43.415039;0.500000;0.682961
43.618652;0.500000;0.677583
43.824707;0.500000;0.672669
44.027832;0.500000;0.672570
44.229980;0.500000;0.670936
44.434570;0.500000;0.669459
44.638672;0.500000;0.662996
44.847656;0.500000;0.655656
45.049805;0.500000;0.650403
45.251953;0.500000;0.640046
45.454590;0.500000;0.630375
45.654785;0.500000;0.621870
45.858398;0.500000;0.612309
46.059570;0.500000;0.604057
46.260742;0.500000;0.594887
46.463867;0.500000;0.589117
46.664551;0.500000;0.582446
46.864746;0.500000;0.582996
47.064941;0.500000;0.579306
47.269531;0.500000;0.574312
47.469727;0.500000;0.568816
47.672363;0.500000;0.564318
47.874023;0.500000;0.556728
48.079590;0.500000;0.541878
48.283691;0.500000;0.527844
48.484863;0.500000;0.515550
48.689941;0.500000;0.497454
48.893555;0.500000;0.485138
49.094727;0.500000;0.474440
49.299805;0.500000;0.462599
49.503418;0.500000;0.450859
49.704590;0.500000;0.438920
49.904785;0.500000;0.429949
50.108887;0.500000;0.426665
50.310059;0.500000;0.402335
50.514648;0.500000;0.348749
50.714844;0.500000;0.277994
