time, tf_x, tf_y, tf_z, loc_x, loc_y, loc_z, vel_x, vel_y, vel_z, velr_x, velr_y, velr_z, traj
140.97,0.210124,-0.160045,1.02049,0.21172,-0.162906,0.98636,0.00964867,-0.0189005,0.00326536,0.00931734,-0.019066,0.00326536,[{141.065:[0.212685;-0.164797;0.986687]}+{141.165:[0.213649;-0.166687;0.987013]}+{141.265:[0.214614;-0.168577;0.98734]}+{141.365:[0.215579;-0.170467;0.987666]}+{141.465:[0.216544;-0.172357;0.987993]}+{141.565:[0.217509;-0.174247;0.98832]}+{141.665:[0.218474;-0.176137;0.988646]}+{141.765:[0.219439;-0.178027;0.988973]}+{141.865:[0.220404;-0.179917;0.989299]}+],
140.97,0.210124,-0.160045,1.02049,0.21172,-0.162906,0.98636,0.00964867,-0.0189005,0.00326536,0.00931734,-0.019066,0.00326536,[{141.065:[0.212685;-0.164797;0.986687]}+{141.165:[0.213649;-0.166687;0.987013]}+{141.265:[0.214614;-0.168577;0.98734]}+{141.365:[0.215579;-0.170467;0.987666]}+{141.465:[0.216544;-0.172357;0.987993]}+{141.565:[0.217509;-0.174247;0.98832]}+{141.665:[0.218474;-0.176137;0.988646]}+{141.765:[0.219439;-0.178027;0.988973]}+{141.865:[0.220404;-0.179917;0.989299]}+],
141.07,0.211061,-0.161688,1.01636,0.212753,-0.164779,0.981553,0.0116194,-0.0171491,-0.0489709,0.0116194,-0.0171491,-0.0489709,[{141.163:[0.213915;-0.166494;0.976656]}+{141.263:[0.215077;-0.168209;0.971759]}+{141.363:[0.216239;-0.169924;0.966862]}+{141.463:[0.217401;-0.171639;0.961965]}+{141.563:[0.218563;-0.173354;0.957068]}+{141.663:[0.219725;-0.175069;0.952171]}+{141.763:[0.220887;-0.176784;0.947273]}+{141.863:[0.222049;-0.178499;0.942376]}+{141.963:[0.223211;-0.180213;0.937479]}+],
141.17,0.212306,-0.16333,1.01177,0.213897,-0.166238,0.977497,0.010185,-0.0120329,-0.0323074,0.010185,-0.0120329,-0.0323074,[{141.264:[0.214916;-0.167441;0.974266]}+{141.364:[0.215934;-0.168644;0.971035]}+{141.464:[0.216953;-0.169848;0.967804]}+{141.564:[0.217971;-0.171051;0.964574]}+{141.664:[0.21899;-0.172254;0.961343]}+{141.764:[0.220008;-0.173458;0.958112]}+{141.864:[0.221027;-0.174661;0.954882]}+{141.964:[0.222045;-0.175864;0.951651]}+{142.064:[0.223064;-0.177067;0.94842]}+],
141.27,0.213079,-0.164165,1.0095,0.214855,-0.167286,0.974749,0.00883224,-0.0105212,-0.017989,0.00883224,-0.0105212,-0.017989,[{141.365:[0.215738;-0.168338;0.97295]}+{141.465:[0.216621;-0.16939;0.971151]}+{141.565:[0.217504;-0.170442;0.969352]}+{141.665:[0.218388;-0.171495;0.967553]}+{141.765:[0.219271;-0.172547;0.965755]}+{141.865:[0.220154;-0.173599;0.963956]}+{141.965:[0.221037;-0.174651;0.962157]}+{142.065:[0.22192;-0.175703;0.960358]}+{142.165:[0.222804;-0.176755;0.958559]}+],
141.37,0.213887,-0.165357,1.00672,0.215466,-0.168266,0.972637,0.00353237,-0.0102146,-0.0130078,0.00353237,-0.0102146,-0.0130078,[{141.465:[0.215819;-0.169288;0.971336]}+{141.565:[0.216173;-0.170309;0.970035]}+{141.665:[0.216526;-0.171331;0.968735]}+{141.765:[0.216879;-0.172352;0.967434]}+{141.865:[0.217232;-0.173374;0.966133]}+{141.965:[0.217586;-0.174395;0.964832]}+{142.065:[0.217939;-0.175417;0.963531]}+{142.165:[0.218292;-0.176438;0.962231]}+{142.265:[0.218645;-0.177459;0.96093]}+],
141.471,0.214041,-0.168946,1.00586,0.215613,-0.17214,0.971526,1.31989e-05,-0.0849622,-0.0167287,1.31989e-05,-0.0864636,-0.00474139,[{141.567:[0.215614;-0.180636;0.969853]}+{141.667:[0.215616;-0.189132;0.96818]}+{141.767:[0.215617;-0.197628;0.966507]}+{141.867:[0.215618;-0.206125;0.964834]}+{141.967:[0.21562;-0.214621;0.963161]}+{142.067:[0.215621;-0.223117;0.961488]}+{142.167:[0.215622;-0.231613;0.959816]}+{142.267:[0.215624;-0.24011;0.958143]}+{142.367:[0.215625;-0.248606;0.95647]}+],
141.57,0.214026,-0.181438,1.00546,0.215617,-0.190251,0.967408,0.000678606,-0.271583,-0.0535326,0.000678606,-0.276779,0.00410258,[{141.665:[0.215685;-0.217409;0.962055]}+{141.765:[0.215753;-0.244567;0.956702]}+{141.865:[0.215821;-0.271726;0.951348]}+{141.965:[0.215888;-0.298884;0.945995]}+{142.065:[0.215956;-0.326042;0.940642]}+{142.165:[0.216024;-0.353201;0.935289]}+{142.265:[0.216092;-0.380359;0.929935]}+{142.365:[0.21616;-0.407517;0.924582]}+{142.465:[0.216228;-0.434676;0.919229]}+],
141.67,0.213989,-0.215296,1.00422,0.215594,-0.227762,0.95816,-0.00209088,-0.462807,-0.115191,-0.00209088,-0.475779,-0.0330756,[{141.765:[0.215385;-0.274043;0.946641]}+{141.865:[0.215176;-0.320324;0.935122]}+{141.965:[0.214967;-0.366605;0.923603]}+{142.065:[0.214758;-0.412885;0.912084]}+{142.165:[0.214549;-0.459166;0.900565]}+{142.265:[0.21434;-0.505447;0.889046]}+{142.365:[0.21413;-0.551728;0.877527]}+{142.465:[0.213921;-0.598008;0.866007]}+{142.565:[0.213712;-0.644289;0.854488]}+],
141.77,0.213197,-0.280995,1.00201,0.214972,-0.286916,0.947393,-0.00848604,-0.650631,-0.0881228,-0.00848604,-0.656521,-0.00817405,[{141.865:[0.214171;-0.347341;0.936154]}+{141.965:[0.213337;-0.410363;0.924564]}+{142.065:[0.212502;-0.473386;0.912973]}+{142.165:[0.211668;-0.536409;0.901382]}+{142.265:[0.210833;-0.599432;0.889791]}+{142.365:[0.209998;-0.662454;0.8782]}+{142.465:[0.209164;-0.725477;0.866609]}+{142.565:[0.208329;-0.7885;0.855018]}+{142.665:[0.207495;-0.851522;0.843428]}+],
