Time;Objective;Position
1.941895;0.500000;0.000001
2.147461;0.500000;0.012579
2.348145;0.500000;0.029035
2.553223;0.500000;0.057719
2.758301;0.500000;0.092980
2.962891;0.500000;0.132390
3.163086;0.500000;0.173017
3.363281;0.500000;0.213954
3.565918;0.500000;0.250831
3.768066;0.500000;0.281103
3.972168;0.500000;0.307921
4.177734;0.500000;0.332999
4.377930;0.500000;0.353655
4.583008;0.500000;0.370508
4.783203;0.500000;0.385991
4.987793;0.500000;0.399765
5.191895;0.500000;0.414167
5.394043;0.500000;0.428145
5.596191;0.500000;0.439720
5.796875;0.500000;0.447901
6.001953;0.500000;0.452866
6.202148;0.500000;0.457366
6.407227;0.500000;0.463490
6.607910;0.500000;0.468823
6.808105;0.500000;0.474071
7.008301;0.500000;0.479869
7.211914;0.500000;0.485877
7.413086;0.500000;0.489621
7.618164;0.500000;0.491770
7.823242;0.500000;0.492217
8.026855;0.500000;0.496051
8.227051;0.500000;0.499546
8.427734;0.500000;0.501843
8.633301;0.500000;0.505274
8.837891;0.500000;0.505735
9.041992;0.500000;0.505984
9.248047;0.500000;0.504901
9.458008;0.500000;0.503678
9.658203;0.500000;0.504076
9.863281;0.500000;0.504398
10.063477;0.500000;0.505305
10.268066;0.500000;0.506453
10.468262;0.500000;0.507666
10.669922;0.500000;0.507424
10.875977;0.500000;0.505487
11.076172;0.500000;0.505992
11.278320;0.500000;0.502170
11.482910;0.500000;0.500327
11.683105;0.500000;0.499220
11.888184;0.500000;0.498880
12.088379;0.500000;0.501281
12.292969;0.500000;0.503712
12.498047;0.500000;0.503667
12.698242;0.500000;0.502549
12.898438;0.500000;0.500917
13.103027;0.500000;0.500542
13.306641;0.500000;0.502555
13.512207;0.500000;0.503376
13.717773;0.500000;0.503872
13.917969;0.500000;0.504248
14.122070;0.500000;0.503635
14.323242;0.500000;0.504082
14.524902;0.500000;0.503099
14.727051;0.500000;0.501421
14.927734;0.500000;0.499817
15.127930;0.500000;0.499619
15.328125;0.500000;0.502181
15.531738;0.500000;0.504606
15.733398;0.500000;0.505762
15.937988;0.500000;0.505803
16.138184;0.500000;0.504327
16.342773;0.500000;0.505022
16.542969;0.500000;0.505014
16.748047;0.500000;0.502468
16.948242;0.500000;0.501527
17.152832;0.500000;0.501340
17.353027;0.500000;0.501412
17.562988;0.500000;0.501150
17.763184;0.500000;0.498086
17.968262;0.500000;0.498436
18.168457;0.500000;0.502734
18.371094;0.500000;0.503182
