Time;Objective;Position
0.669434;1.000000;0.000000
0.869629;1.000000;0.104720
1.074707;1.000000;0.261799
1.274902;1.000000;0.418879
1.475098;1.000000;0.575959
1.679688;1.000000;0.715585
1.879883;1.000000;0.872665
2.081543;1.000000;1.012291
2.284180;1.000000;1.151917
2.484863;1.000000;1.274090
2.688965;1.000000;1.361357
2.889648;1.000000;1.448623
3.089844;1.000000;1.518436
3.294922;1.000000;1.570796
3.500000;1.000000;1.605703
3.703613;1.000000;1.623156
3.908203;1.000000;1.623156
4.109863;1.000000;1.623156
4.313477;1.000000;1.605703
4.520020;1.000000;1.570796
4.723633;1.000000;1.535890
4.923828;1.000000;1.500983
5.124512;1.000000;1.448623
5.324707;1.000000;1.396263
5.538574;1.000000;1.326450
5.744629;1.000000;1.291544
5.944824;1.000000;1.239184
6.147949;1.000000;1.169371
6.349609;1.000000;1.117011
6.553711;1.000000;1.064651
6.764160;1.000000;1.012291
6.964844;1.000000;0.977384
7.165039;1.000000;0.925025
7.365723;1.000000;0.890118
7.575195;1.000000;0.872665
7.779785;1.000000;0.837758
7.979980;1.000000;0.820305
8.189941;1.000000;0.820305
8.394531;1.000000;0.802851
8.594727;1.000000;0.802851
8.809082;1.000000;0.802851
9.009766;1.000000;0.802851
9.209961;1.000000;0.820305
9.410156;1.000000;0.820305
9.614746;1.000000;0.837758
9.814941;1.000000;0.855211
10.020020;1.000000;0.872665
10.224609;1.000000;0.872665
10.428711;1.000000;0.890118
10.635742;1.000000;0.890118
10.839844;1.000000;0.907571
11.044922;1.000000;0.925025
11.249512;1.000000;0.942478
11.449707;1.000000;0.942478
11.649902;1.000000;0.959931
11.854980;1.000000;0.977384
12.059570;1.000000;0.994838
12.265137;1.000000;1.012291
12.469727;1.000000;1.012291
12.669922;1.000000;1.029744
12.871582;1.000000;1.029744
13.074707;1.000000;1.047198
13.279785;1.000000;1.047198
13.479980;1.000000;1.047198
13.684570;1.000000;1.064651
13.884766;1.000000;1.064651
14.088867;1.000000;1.064651
14.290039;1.000000;1.064651
14.494629;1.000000;1.047198
14.694824;1.000000;1.047198
14.898438;1.000000;1.047198
15.100098;1.000000;1.047198
15.300293;1.000000;1.047198
15.504883;1.000000;1.029744
15.705078;1.000000;1.029744
15.909668;1.000000;1.029744
16.109863;1.000000;1.029744
16.314941;1.000000;1.012291
16.515137;1.000000;1.012291
16.717773;1.000000;1.012291
16.919922;1.000000;1.012291
17.125000;1.000000;0.994838
17.327148;1.000000;0.994838
17.529785;1.000000;0.994838
17.733398;1.000000;0.977384
17.935059;1.000000;0.977384
18.139648;1.000000;0.977384
18.339844;1.000000;0.977384
18.544434;1.000000;0.977384
18.749023;1.000000;0.977384
18.953613;1.000000;0.977384
19.154785;1.000000;0.977384
19.359863;1.000000;0.977384
19.560059;1.000000;0.977384
19.764648;1.000000;0.977384
19.974609;1.000000;0.977384
20.174805;1.000000;0.994838
20.379395;1.000000;0.994838
20.583984;1.000000;1.012291
20.788574;1.000000;1.012291
20.993164;1.000000;1.029744
21.194824;1.000000;1.029744
21.395020;1.000000;1.029744
21.597656;1.000000;1.029744
21.798828;1.000000;1.029744
21.999512;1.000000;1.047198
22.199707;1.000000;1.047198
22.399902;1.000000;1.047198
22.605957;1.000000;1.047198
22.814453;1.000000;1.029744
23.014648;1.000000;1.029744
23.227051;1.000000;1.029744
23.429688;1.000000;1.029744
23.629883;1.000000;1.029744
23.830078;1.000000;1.029744
24.034668;1.000000;1.012291
24.238281;1.000000;1.012291
24.439941;1.000000;1.012291
24.640137;1.000000;1.012291
24.844727;1.000000;1.012291
25.044922;1.000000;1.012291
25.250000;1.000000;0.994838
25.450195;1.000000;0.977384
25.654785;1.000000;0.977384
25.858887;1.000000;0.959931
26.064941;1.000000;0.959931
26.269531;1.000000;0.959931
26.474121;1.000000;0.959931
26.676758;1.000000;0.942478
26.878906;1.000000;0.942478
27.079590;1.000000;0.942478
27.285156;1.000000;0.942478
27.489746;1.000000;0.942478
