Time;Objective;Position
0.584473;1.000000;0.000000
0.785156;1.000000;0.052360
0.990234;1.000000;0.174533
1.194336;1.000000;0.331613
1.395508;1.000000;0.506145
1.600098;1.000000;0.715585
1.800293;1.000000;0.907571
2.004395;1.000000;1.099557
2.205566;1.000000;1.291544
2.410156;1.000000;1.466077
2.610352;1.000000;1.605703
2.814941;1.000000;1.692969
3.015137;1.000000;1.727876
3.220215;1.000000;1.745329
3.430176;1.000000;1.727876
3.635254;1.000000;1.675516
3.839355;1.000000;1.623156
4.040527;1.000000;1.553343
4.245117;1.000000;1.466077
4.445312;1.000000;1.396263
4.655273;1.000000;1.308997
4.855957;1.000000;1.221730
5.059082;1.000000;1.151917
5.259766;1.000000;1.082104
5.459961;1.000000;1.029744
5.660156;1.000000;0.977384
5.865234;1.000000;0.925025
6.065430;1.000000;0.907571
6.270020;1.000000;0.872665
6.474121;1.000000;0.872665
6.675293;1.000000;0.855211
6.875488;1.000000;0.855211
7.080078;1.000000;0.872665
7.285156;1.000000;0.872665
7.489258;1.000000;0.890118
7.689453;1.000000;0.907571
7.890137;1.000000;0.907571
8.090332;1.000000;0.925025
8.294922;1.000000;0.942478
8.495117;1.000000;0.959931
8.700195;1.000000;0.977384
8.900391;1.000000;0.994838
9.104004;1.000000;0.994838
9.305176;1.000000;0.994838
9.510254;1.000000;1.012291
9.710449;1.000000;1.012291
9.913086;1.000000;1.012291
10.115234;1.000000;1.029744
10.316895;1.000000;1.029744
10.520020;1.000000;1.012291
10.725098;1.000000;1.012291
10.934082;1.000000;1.012291
11.135254;1.000000;1.012291
11.335449;1.000000;1.012291
11.540039;1.000000;1.012291
11.740234;1.000000;1.012291
11.944336;1.000000;1.012291
12.146484;1.000000;1.012291
12.347168;1.000000;1.012291
12.550293;1.000000;1.012291
12.753906;1.000000;1.012291
12.955566;1.000000;1.012291
13.162109;1.000000;1.012291
13.364746;1.000000;0.994838
13.564941;1.000000;0.994838
13.767578;1.000000;0.994838
13.970215;1.000000;0.994838
14.170410;1.000000;0.994838
14.375000;1.000000;0.977384
14.578125;1.000000;0.977384
14.779297;1.000000;0.977384
14.980469;1.000000;0.994838
15.185059;1.000000;0.994838
