Time;Objective;Position
0.430176;0.500000;0.000601
0.630371;0.500000;0.041831
0.834961;0.500000;0.129557
1.040039;0.500000;0.267041
1.245117;0.500000;0.430309
1.449219;0.500000;0.585559
1.652344;0.500000;0.723379
1.854980;0.500000;0.836566
2.055176;0.500000;0.911185
2.255371;0.500000;0.941472
2.460449;0.500000;0.926735
2.669922;0.500000;0.873348
2.870117;0.500000;0.801504
3.078125;0.500000;0.711549
3.279297;0.500000;0.623365
3.479980;0.500000;0.546217
3.684570;0.500000;0.476686
3.885254;0.500000;0.421900
4.089355;0.500000;0.383443
4.295410;0.500000;0.368472
4.499023;0.500000;0.380362
4.700195;0.500000;0.410504
4.903809;0.500000;0.448371
5.104980;0.500000;0.482404
5.314941;0.500000;0.505111
5.520020;0.500000;0.514108
5.720215;0.500000;0.515582
5.920410;0.500000;0.514117
6.125000;0.500000;0.508506
6.325195;0.500000;0.501030
6.530273;0.500000;0.492082
6.730469;0.500000;0.486128
6.935059;0.500000;0.485906
7.135254;0.500000;0.491753
7.345215;0.500000;0.497764
7.548828;0.500000;0.501743
7.754395;0.500000;0.503650
7.958984;0.500000;0.503338
8.160156;0.500000;0.502549
8.364258;0.500000;0.500033
8.564453;0.500000;0.498890
8.767090;0.500000;0.500391
8.970215;0.500000;0.501352
9.175293;0.500000;0.503385
9.375488;0.500000;0.503702
9.580078;0.500000;0.501871
9.780273;0.500000;0.498559
9.984863;0.500000;0.493690
10.185059;0.500000;0.492360
10.390137;0.500000;0.496197
10.590332;0.500000;0.502230
10.794922;0.500000;0.505948
10.995117;0.500000;0.508152
11.200195;0.500000;0.509387
11.404297;0.500000;0.508168
11.609375;0.500000;0.503393
11.814941;0.500000;0.497695
12.018066;0.500000;0.492749
12.225098;0.500000;0.490940
12.425293;0.500000;0.493673
12.639160;0.500000;0.499136
12.845215;0.500000;0.505565
13.048340;0.500000;0.509837
13.250000;0.500000;0.511784
13.450195;0.500000;0.509803
13.655273;0.500000;0.506833
13.859375;0.500000;0.504987
14.063965;0.500000;0.503260
14.264160;0.500000;0.501167
14.465332;0.500000;0.497453
14.665527;0.500000;0.491522
14.870117;0.500000;0.485713
15.070312;0.500000;0.484187
15.273926;0.500000;0.487286
15.475098;0.500000;0.493227
15.680176;0.500000;0.500145
15.880371;0.500000;0.504919
16.083984;0.500000;0.507927
16.284180;0.500000;0.508522
16.484863;0.500000;0.507114
16.685059;0.500000;0.505926
16.885254;0.500000;0.504894
17.090332;0.500000;0.503916
