Time;Objective;Position
0.760742;1.000000;0.000000
0.965332;1.000000;0.000000
1.165527;1.000000;0.000000
1.375488;1.000000;0.034907
1.580078;1.000000;0.087266
1.783691;1.000000;0.157080
1.985352;1.000000;0.209440
2.185547;1.000000;0.261799
2.395508;1.000000;0.331613
2.595703;1.000000;0.383972
2.800293;1.000000;0.436332
3.004883;1.000000;0.506145
3.210449;1.000000;0.575959
3.420410;1.000000;0.628319
3.620605;1.000000;0.698132
3.825195;1.000000;0.767945
4.030273;1.000000;0.820305
4.235352;1.000000;0.872665
4.440430;1.000000;0.942478
4.640625;1.000000;0.994838
4.845215;1.000000;1.064651
5.045410;1.000000;1.134464
5.251465;1.000000;1.186824
5.456543;1.000000;1.239184
5.660156;1.000000;1.291544
5.860352;1.000000;1.326450
6.065430;1.000000;1.378810
6.270020;1.000000;1.431170
6.475586;1.000000;1.483530
6.679199;1.000000;1.518436
6.880371;1.000000;1.553343
7.083984;1.000000;1.588250
7.287598;1.000000;1.623156
7.490234;1.000000;1.640609
7.690430;1.000000;1.675516
7.891113;1.000000;1.692969
8.095215;1.000000;1.710423
8.300293;1.000000;1.727876
8.500488;1.000000;1.745329
8.705078;1.000000;1.745329
8.905273;1.000000;1.762783
9.108398;1.000000;1.762783
9.317383;1.000000;1.762783
9.520508;1.000000;1.762783
9.720703;1.000000;1.762783
9.925293;1.000000;1.762783
10.128906;1.000000;1.745329
10.334473;1.000000;1.710423
10.560059;1.000000;1.692969
10.760254;1.000000;1.675516
10.960449;1.000000;1.640609
11.165527;1.000000;1.623156
11.370117;1.000000;1.588250
11.570312;1.000000;1.553343
11.770508;1.000000;1.518436
11.974121;1.000000;1.483530
12.175781;1.000000;1.448623
12.380371;1.000000;1.413717
12.588379;1.000000;1.361357
12.794434;1.000000;1.326450
12.995117;1.000000;1.291544
13.199707;1.000000;1.256637
13.400391;1.000000;1.204277
13.600586;1.000000;1.169371
13.801270;1.000000;1.134464
14.005371;1.000000;1.082104
14.208984;1.000000;1.047198
14.410645;1.000000;1.012291
14.614258;1.000000;0.977384
14.815430;1.000000;0.925025
15.020020;1.000000;0.890118
15.220215;1.000000;0.872665
15.425293;1.000000;0.837758
15.629395;1.000000;0.820305
15.835449;1.000000;0.802851
16.039062;1.000000;0.785398
16.245605;1.000000;0.750492
16.450195;1.000000;0.733038
16.650391;1.000000;0.715585
16.855469;1.000000;0.698132
17.055664;1.000000;0.680678
17.260254;1.000000;0.663225
17.462402;1.000000;0.663225
17.663086;1.000000;0.645772
17.864258;1.000000;0.628319
18.065918;1.000000;0.628319
18.267090;1.000000;0.628319
18.470215;1.000000;0.628319
18.670410;1.000000;0.610865
18.880371;1.000000;0.610865
19.080566;1.000000;0.610865
19.280762;1.000000;0.610865
19.485352;1.000000;0.610865
19.685547;1.000000;0.628319
19.890137;1.000000;0.628319
20.090332;1.000000;0.628319
20.294434;1.000000;0.628319
20.495605;1.000000;0.645772
20.699219;1.000000;0.645772
20.905273;1.000000;0.663225
21.105469;1.000000;0.663225
21.310059;1.000000;0.680678
21.510254;1.000000;0.698132
21.715332;1.000000;0.698132
21.915527;1.000000;0.715585
22.120117;1.000000;0.733038
22.320312;1.000000;0.750492
22.520508;1.000000;0.767945
22.725098;1.000000;0.785398
22.930176;1.000000;0.802851
23.130371;1.000000;0.820305
23.333984;1.000000;0.837758
23.540527;1.000000;0.855211
23.745117;1.000000;0.872665
23.945312;1.000000;0.890118
24.150391;1.000000;0.925025
24.354492;1.000000;0.942478
24.555176;1.000000;0.959931
24.755371;1.000000;0.977384
24.955566;1.000000;0.994838
25.166504;1.000000;1.012291
25.370117;1.000000;1.029744
25.570312;1.000000;1.047198
25.775391;1.000000;1.064651
25.979980;1.000000;1.082104
26.180176;1.000000;1.099557
26.385254;1.000000;1.117011
26.590332;1.000000;1.134464
26.795410;1.000000;1.151917
26.995605;1.000000;1.169371
27.199219;1.000000;1.169371
27.402344;1.000000;1.186824
27.603027;1.000000;1.204277
27.805176;1.000000;1.204277
28.005371;1.000000;1.221730
28.210449;1.000000;1.221730
28.414062;1.000000;1.239184
28.614258;1.000000;1.239184
28.814453;1.000000;1.239184
29.016113;1.000000;1.239184
29.220703;1.000000;1.239184
29.425293;1.000000;1.256637
29.625488;1.000000;1.256637
29.829102;1.000000;1.256637
30.030762;1.000000;1.256637
30.240234;1.000000;1.239184
30.455566;1.000000;1.239184
30.660156;1.000000;1.239184
30.872070;1.000000;1.239184
31.080078;1.000000;1.221730
31.280273;1.000000;1.221730
31.480469;1.000000;1.204277
31.685547;1.000000;1.204277
31.885742;1.000000;1.186824
32.090332;1.000000;1.186824
32.293945;1.000000;1.169371
