time, tf_x, tf_y, tf_z, loc_x, loc_y, loc_z, vel_x, vel_y, vel_z, velr_x, velr_y, velr_z, traj
17.768,0.359581,-2.65369,0,0.312731,-2.65973,0.936035,-0.971793,-0.104819,-0.0155435,-0.975947,-0.0511287,-0.0228819,[[17.864:[0.215551;-2.67021;0.934481]]+[17.964:[0.118372;-2.68069;0.932927]]+[18.064:[0.0211928;-2.69117;0.931372]]+[18.164:[-0.0759865;-2.70166;0.929818]]+[18.264:[-0.173166;-2.71214;0.928264]]+[18.364:[-0.270345;-2.72262;0.926709]]+[18.464:[-0.367525;-2.7331;0.925155]]+[18.564:[-0.464704;-2.74358;0.923601]]+[18.664:[-0.561883;-2.75406;0.922046]]+],
17.868,0.242374,-2.66121,0,0.214805,-2.66299,0.933933,-0.985413,0.0270127,-0.0286782,-0.982649,0.0814577,-0.0188918,[[17.964:[0.116264;-2.66029;0.931065]]+[18.064:[0.0177225;-2.65759;0.928198]]+[18.164:[-0.0808188;-2.65489;0.92533]]+[18.264:[-0.17936;-2.65219;0.922462]]+[18.364:[-0.277901;-2.64948;0.919594]]+[18.464:[-0.376443;-2.64678;0.916726]]+[18.564:[-0.474984;-2.64408;0.913859]]+[18.664:[-0.573525;-2.64138;0.910991]]+[18.764:[-0.672067;-2.63868;0.908123]]+],
17.973,0.152837,-2.65427,0,0.112253,-2.65265,0.929759,-1.00484,0.157725,-0.055798,-0.991391,0.233363,-0.0195324,[[18.067:[0.0117688;-2.63688;0.924179]]+[18.167:[-0.0887153;-2.62111;0.918599]]+[18.267:[-0.189199;-2.60534;0.91302]]+[18.367:[-0.289684;-2.58956;0.90744]]+[18.467:[-0.390168;-2.57379;0.90186]]+[18.567:[-0.490652;-2.55802;0.89628]]+[18.667:[-0.591136;-2.54225;0.8907]]+[18.767:[-0.69162;-2.52647;0.885121]]+[18.867:[-0.792104;-2.5107;0.879541]]+],
18.068,0.0515504,-2.63071,0,0.0139119,-2.62836,0.922417,-1.02085,0.337079,-0.0905198,-0.994846,0.416997,-0.0183884,[[18.164:[-0.0881726;-2.59465;0.913365]]+[18.264:[-0.190257;-2.56095;0.904313]]+[18.364:[-0.292342;-2.52724;0.895261]]+[18.464:[-0.394426;-2.49353;0.886209]]+[18.564:[-0.496511;-2.45982;0.877157]]+[18.664:[-0.598595;-2.42612;0.868105]]+[18.764:[-0.70068;-2.39241;0.859053]]+[18.864:[-0.802765;-2.3587;0.850002]]+[18.964:[-0.904849;-2.32499;0.84095]]+],
18.168,-0.0616422,-2.58417,0,-0.0899296,-2.58466,0.912713,-1.03363,0.507679,-0.100356,-0.995703,0.586882,-0.0188615,[[18.265:[-0.193293;-2.53389;0.902677]]+[18.365:[-0.296657;-2.48312;0.892642]]+[18.465:[-0.40002;-2.43235;0.882606]]+[18.565:[-0.503383;-2.38158;0.872571]]+[18.665:[-0.606747;-2.33082;0.862535]]+[18.765:[-0.71011;-2.28005;0.852499]]+[18.865:[-0.813474;-2.22928;0.842464]]+[18.965:[-0.916837;-2.17851;0.832428]]+[19.065:[-1.0202;-2.12774;0.822393]]+],
18.269,-0.165883,-2.52616,0,-0.193806,-2.52604,0.903004,-1.04268,0.642902,-0.0889009,-0.995289,0.71945,-0.0137734,[[18.365:[-0.298073;-2.46175;0.894114]]+[18.465:[-0.402341;-2.39746;0.885224]]+[18.565:[-0.506608;-2.33317;0.876334]]+[18.665:[-0.610876;-2.26888;0.867444]]+[18.765:[-0.715143;-2.20459;0.858553]]+[18.865:[-0.819411;-2.1403;0.849663]]+[18.965:[-0.923678;-2.07601;0.840773]]+[19.065:[-1.02795;-2.01172;0.831883]]+[19.165:[-1.13221;-1.94743;0.822993]]+],
18.368,-0.271152,-2.45747,0,-0.298505,-2.45648,0.895203,-1.0499,0.732655,-0.0755416,-0.996236,0.807419,-0.0192659,[[18.465:[-0.403496;-2.38321;0.887648]]+[18.565:[-0.508486;-2.30995;0.880094]]+[18.665:[-0.613476;-2.23668;0.87254]]+[18.765:[-0.718466;-2.16341;0.864986]]+[18.865:[-0.823456;-2.09015;0.857432]]+[18.965:[-0.928446;-2.01688;0.849878]]+[19.065:[-1.03344;-1.94362;0.842323]]+[19.165:[-1.13843;-1.87035;0.834769]]+[19.265:[-1.24342;-1.79709;0.827215]]+],
18.468,-0.35565,-2.39714,0,-0.40333,-2.37956,0.889319,-1.04701,0.796591,-0.04692,-0.988896,0.868796,-0.0166096,[[18.565:[-0.508031;-2.2999;0.884627]]+[18.665:[-0.612733;-2.22024;0.879935]]+[18.765:[-0.717434;-2.14058;0.875243]]+[18.865:[-0.822135;-2.06092;0.870551]]+[18.965:[-0.926837;-1.98127;0.865859]]+[19.065:[-1.03154;-1.90161;0.861167]]+[19.165:[-1.13624;-1.82195;0.856475]]+[19.265:[-1.24094;-1.74229;0.851783]]+[19.365:[-1.34564;-1.66263;0.847091]]+],
18.568,-0.461323,-2.31728,0,-0.508105,-2.29756,0.885814,-1.04914,0.835551,-0.0326967,-0.988295,0.907132,-0.0168676,[[18.665:[-0.613019;-2.21401;0.882544]]+[18.765:[-0.717932;-2.13045;0.879274]]+[18.865:[-0.822846;-2.0469;0.876005]]+[18.965:[-0.927759;-1.96334;0.872735]]+[19.065:[-1.03267;-1.87979;0.869465]]+[19.165:[-1.13759;-1.79623;0.866196]]+[19.265:[-1.2425;-1.71268;0.862926]]+[19.365:[-1.34741;-1.62912;0.859656]]+[19.465:[-1.45233;-1.54557;0.856387]]+],
18.668,-0.588936,-2.21764,0,-0.613377,-2.21273,0.88393,-1.05563,0.855484,-0.0207269,-0.993384,0.927037,-0.0207269,[[18.765:[-0.71894;-2.12718;0.881858]]+[18.865:[-0.824504;-2.04163;0.879785]]+[18.965:[-0.930067;-1.95609;0.877712]]+[19.065:[-1.03563;-1.87054;0.875639]]+[19.165:[-1.14119;-1.78499;0.873567]]+[19.265:[-1.24676;-1.69944;0.871494]]+[19.365:[-1.35232;-1.61389;0.869421]]+[19.465:[-1.45788;-1.52834;0.867349]]+[19.565:[-1.56345;-1.4428;0.865276]]+],
18.768,-0.674508,-2.15015,0,-0.719186,-2.12669,0.882311,-1.07282,0.850656,-0.0166437,-0.994596,0.940921,-0.0166437,[[18.865:[-0.826468;-2.04162;0.880647]]+[18.965:[-0.93375;-1.95656;0.878982]]+[19.065:[-1.04103;-1.87149;0.877318]]+[19.165:[-1.14831;-1.78643;0.875653]]+[19.265:[-1.2556;-1.70136;0.873989]]+[19.365:[-1.36288;-1.6163;0.872325]]+[19.465:[-1.47016;-1.53123;0.87066]]+[19.565:[-1.57744;-1.44616;0.868996]]+[19.665:[-1.68472;-1.3611;0.867332]]+],
18.868,-0.782005,-2.06491,0,-0.823552,-2.04379,0.880094,-1.08029,0.859419,-0.0209417,-1.00127,0.950302,-0.0209417,[[18.962:[-0.931581;-1.95784;0.877999]]+[19.062:[-1.03961;-1.8719;0.875905]]+[19.162:[-1.14764;-1.78596;0.873811]]+[19.262:[-1.25567;-1.70002;0.871717]]+[19.362:[-1.3637;-1.61408;0.869623]]+[19.462:[-1.47172;-1.52813;0.867529]]+[19.562:[-1.57975;-1.44219;0.865434]]+[19.662:[-1.68778;-1.35625;0.86334]]+[19.762:[-1.79581;-1.27031;0.861246]]+],
