Time;Objective;Position
0.663086;0.500000;-0.000118
0.863281;0.500000;0.028061
1.068359;0.500000;0.117101
1.268555;0.500000;0.207701
1.476074;0.500000;0.290932
1.677246;0.500000;0.361425
1.883301;0.500000;0.425966
2.083496;0.500000;0.482298
2.288086;0.500000;0.532434
2.488281;0.500000;0.576613
2.693359;0.500000;0.619307
2.897949;0.500000;0.655868
3.100098;0.500000;0.689397
3.303223;0.500000;0.721376
3.503418;0.500000;0.748488
3.711914;0.500000;0.770258
3.913574;0.500000;0.787066
4.125488;0.500000;0.796519
4.328125;0.500000;0.799137
4.528320;0.500000;0.799250
4.728516;0.500000;0.795597
4.933105;0.500000;0.788476
5.133301;0.500000;0.777550
5.338379;0.500000;0.763418
5.538574;0.500000;0.746077
5.748535;0.500000;0.723393
5.953125;0.500000;0.697701
6.153320;0.500000;0.671810
6.353516;0.500000;0.647451
6.558105;0.500000;0.621976
6.761230;0.500000;0.597920
6.963379;0.500000;0.573467
7.163574;0.500000;0.545342
7.364258;0.500000;0.520944
7.568359;0.500000;0.497309
7.772461;0.500000;0.473905
7.973633;0.500000;0.449992
8.183594;0.500000;0.428425
8.385254;0.500000;0.413143
8.587402;0.500000;0.401112
8.788086;0.500000;0.390702
8.992188;0.500000;0.380954
9.192871;0.500000;0.373270
9.398438;0.500000;0.367683
9.603027;0.500000;0.364197
9.808594;0.500000;0.363487
10.013184;0.500000;0.364005
10.217285;0.500000;0.366389
10.418457;0.500000;0.370429
10.618652;0.500000;0.373247
10.823242;0.500000;0.377090
11.028320;0.500000;0.383627
11.229492;0.500000;0.392576
11.433105;0.500000;0.403155
11.637207;0.500000;0.414314
11.848145;0.500000;0.425214
12.048340;0.500000;0.436743
12.253418;0.500000;0.449227
12.453613;0.500000;0.461404
12.658203;0.500000;0.475806
12.859863;0.500000;0.489813
13.063477;0.500000;0.501457
13.263672;0.500000;0.510435
13.467285;0.500000;0.517093
13.668457;0.500000;0.524980
13.871094;0.500000;0.530312
14.076172;0.500000;0.536858
14.278320;0.500000;0.543575
14.482910;0.500000;0.547920
14.687500;0.500000;0.548316
14.890137;0.500000;0.551128
15.090332;0.500000;0.553967
15.291992;0.500000;0.557257
15.493164;0.500000;0.560664
15.693359;0.500000;0.564885
15.898438;0.500000;0.570838
16.102539;0.500000;0.575211
16.303223;0.500000;0.574815
16.507812;0.500000;0.571608
16.708008;0.500000;0.570165
16.908203;0.500000;0.568803
17.113281;0.500000;0.564623
17.318848;0.500000;0.557664
17.523438;0.500000;0.550309
17.723633;0.500000;0.544541
17.928223;0.500000;0.538519
18.128418;0.500000;0.531894
18.332520;0.500000;0.525698
18.538086;0.500000;0.519043
18.743652;0.500000;0.519358
18.948242;0.500000;0.518826
19.148438;0.500000;0.513146
19.350098;0.500000;0.504169
19.552246;0.500000;0.495685
19.752930;0.500000;0.488928
19.974121;0.500000;0.478521
20.175293;0.500000;0.475808
20.378418;0.500000;0.476928
20.583008;0.500000;0.474928
20.783203;0.500000;0.470652
20.983398;0.500000;0.467273
21.187988;0.500000;0.465574
21.391602;0.500000;0.464561
21.593262;0.500000;0.464563
21.797363;0.500000;0.465047
21.998047;0.500000;0.464741
22.201660;0.500000;0.464316
22.403320;0.500000;0.466591
22.603516;0.500000;0.469806
22.807129;0.500000;0.472695
23.007324;0.500000;0.475839
23.212402;0.500000;0.477880
23.413574;0.500000;0.478927
23.636230;0.500000;0.481670
23.838379;0.500000;0.486096
