Time;Objective;Position
0.760742;0.500000;-0.000362
0.965332;0.500000;-0.000188
1.165527;0.500000;-0.024141
1.375488;0.500000;-0.045949
1.580078;0.500000;-0.054396
1.783691;0.500000;-0.054798
1.985352;0.500000;-0.048889
2.185547;0.500000;-0.036041
2.395508;0.500000;-0.015230
2.595703;0.500000;0.010136
2.800293;0.500000;0.039799
3.004883;0.500000;0.073003
3.210449;0.500000;0.110263
3.420410;0.500000;0.149153
3.620605;0.500000;0.186105
3.825195;0.500000;0.227053
4.030273;0.500000;0.271482
4.235352;0.500000;0.319905
4.440430;0.500000;0.365345
4.640625;0.500000;0.407577
4.845215;0.500000;0.452913
5.045410;0.500000;0.500167
5.251465;0.500000;0.547418
5.456543;0.500000;0.589687
5.660156;0.500000;0.626154
5.860352;0.500000;0.661627
6.065430;0.500000;0.696118
6.270020;0.500000;0.729970
6.475586;0.500000;0.764231
6.679199;0.500000;0.795627
6.880371;0.500000;0.824993
7.083984;0.500000;0.852095
7.287598;0.500000;0.873689
7.490234;0.500000;0.892910
7.690430;0.500000;0.913391
7.891113;0.500000;0.933182
8.095215;0.500000;0.953275
8.300293;0.500000;0.972295
8.500488;0.500000;0.988166
8.705078;0.500000;1.003966
8.905273;0.500000;1.018339
9.108398;0.500000;1.029714
9.317383;0.500000;1.038356
9.520508;0.500000;1.043857
9.720703;0.500000;1.047049
9.925293;0.500000;1.048704
10.128906;0.500000;1.046759
10.334473;0.500000;1.044289
10.560059;0.500000;1.041871
10.760254;0.500000;1.037913
10.960449;0.500000;1.033654
11.165527;0.500000;1.028722
11.370117;0.500000;1.021164
11.570312;0.500000;1.010110
11.770508;0.500000;0.995335
11.974121;0.500000;0.979392
12.175781;0.500000;0.961748
12.380371;0.500000;0.942705
12.588379;0.500000;0.922576
12.794434;0.500000;0.901908
12.995117;0.500000;0.881591
13.199707;0.500000;0.857235
13.400391;0.500000;0.829794
13.600586;0.500000;0.800403
13.801270;0.500000;0.768856
14.005371;0.500000;0.736193
14.208984;0.500000;0.705488
14.410645;0.500000;0.677037
14.614258;0.500000;0.649954
14.815430;0.500000;0.620658
15.020020;0.500000;0.586435
15.220215;0.500000;0.553053
15.425293;0.500000;0.519966
15.629395;0.500000;0.485616
15.835449;0.500000;0.452670
16.039062;0.500000;0.422138
16.245605;0.500000;0.394113
16.450195;0.500000;0.367750
16.650391;0.500000;0.340597
16.855469;0.500000;0.312186
17.055664;0.500000;0.283500
17.260254;0.500000;0.256586
17.462402;0.500000;0.231861
17.663086;0.500000;0.208372
17.864258;0.500000;0.185311
18.065918;0.500000;0.162802
18.267090;0.500000;0.141294
18.470215;0.500000;0.124299
18.670410;0.500000;0.108075
18.880371;0.500000;0.091415
19.080566;0.500000;0.078343
19.280762;0.500000;0.067557
19.485352;0.500000;0.058628
19.685547;0.500000;0.053523
19.890137;0.500000;0.050892
20.090332;0.500000;0.048313
20.294434;0.500000;0.043612
20.495605;0.500000;0.040597
20.699219;0.500000;0.038785
20.905273;0.500000;0.037340
21.105469;0.500000;0.037543
21.310059;0.500000;0.040617
21.510254;0.500000;0.046626
21.715332;0.500000;0.054161
21.915527;0.500000;0.061283
22.120117;0.500000;0.068147
22.320312;0.500000;0.078743
22.520508;0.500000;0.091969
22.725098;0.500000;0.106987
22.930176;0.500000;0.123491
23.130371;0.500000;0.143227
23.333984;0.500000;0.164057
23.540527;0.500000;0.186767
23.745117;0.500000;0.209937
23.945312;0.500000;0.231244
24.150391;0.500000;0.255890
24.354492;0.500000;0.283002
24.555176;0.500000;0.308071
24.755371;0.500000;0.334455
24.955566;0.500000;0.361975
25.166504;0.500000;0.391379
25.370117;0.500000;0.418775
25.570312;0.500000;0.443911
25.775391;0.500000;0.467405
25.979980;0.500000;0.489402
26.180176;0.500000;0.510230
26.385254;0.500000;0.532095
26.590332;0.500000;0.553770
26.795410;0.500000;0.575117
26.995605;0.500000;0.599662
27.199219;0.500000;0.623875
27.402344;0.500000;0.644771
27.603027;0.500000;0.662812
27.805176;0.500000;0.679069
28.005371;0.500000;0.695135
28.210449;0.500000;0.709467
28.414062;0.500000;0.724454
28.614258;0.500000;0.739785
28.814453;0.500000;0.755339
29.016113;0.500000;0.771650
29.220703;0.500000;0.784072
29.425293;0.500000;0.790180
29.625488;0.500000;0.793059
29.829102;0.500000;0.795021
30.030762;0.500000;0.798430
30.240234;0.500000;0.803828
30.455566;0.500000;0.811420
30.660156;0.500000;0.823413
30.872070;0.500000;0.835484
31.080078;0.500000;0.843279
31.280273;0.500000;0.848140
31.480469;0.500000;0.852042
31.685547;0.500000;0.856903
31.885742;0.500000;0.859508
32.090332;0.500000;0.859566
32.293945;0.500000;0.856298
32.495117;0.500000;0.853413
32.700195;0.500000;0.850428
32.905273;0.500000;0.844054
33.110352;0.500000;0.835331
33.310547;0.500000;0.823767
33.510742;0.500000;0.811353
33.719727;0.500000;0.797192
33.925293;0.500000;0.782170
34.125488;0.500000;0.766663
34.329102;0.500000;0.749829
34.530273;0.500000;0.734341
34.735352;0.500000;0.717228
34.935547;0.500000;0.698574
35.140137;0.500000;0.679006
35.345215;0.500000;0.658623
35.545410;0.500000;0.639809
35.750000;0.500000;0.623248
35.950195;0.500000;0.605555
36.150391;0.500000;0.586148
36.355469;0.500000;0.564004
36.556641;0.500000;0.541280
36.760254;0.500000;0.516649
36.960449;0.500000;0.493210
37.167480;0.500000;0.468619
37.370605;0.500000;0.446751
37.575195;0.500000;0.426062
37.780273;0.500000;0.405369
37.982422;0.500000;0.385592
38.185059;0.500000;0.366249
38.390625;0.500000;0.347395
38.595215;0.500000;0.329650
38.797363;0.500000;0.313599
39.000488;0.500000;0.300142
39.200684;0.500000;0.286116
39.405273;0.500000;0.270782
39.605469;0.500000;0.255048
39.810059;0.500000;0.241300
40.010254;0.500000;0.228892
40.214355;0.500000;0.219931
40.419434;0.500000;0.214738
40.624512;0.500000;0.210143
40.825684;0.500000;0.204922
41.029297;0.500000;0.200557
41.229492;0.500000;0.198466
41.430176;0.500000;0.195321
41.639160;0.500000;0.189470
41.839355;0.500000;0.184815
42.040527;0.500000;0.186422
42.245117;0.500000;0.191890
42.449219;0.500000;0.197490
42.650391;0.500000;0.203955
42.850586;0.500000;0.211636
43.055176;0.500000;0.220171
43.255371;0.500000;0.228274
43.460449;0.500000;0.238183
43.660645;0.500000;0.248952
43.865234;0.500000;0.262349
44.065430;0.500000;0.277000
44.270508;0.500000;0.291759
44.474609;0.500000;0.306874
44.675293;0.500000;0.321920
44.875488;0.500000;0.338464
45.080078;0.500000;0.354320
45.290039;0.500000;0.369919
45.495605;0.500000;0.383227
45.699219;0.500000;0.399331
45.899414;0.500000;0.416463
46.120117;0.500000;0.431856
46.325195;0.500000;0.446065
46.529297;0.500000;0.458442
46.730469;0.500000;0.467689
46.933105;0.500000;0.476848
47.135254;0.500000;0.487066
47.340332;0.500000;0.496212
47.540527;0.500000;0.506742
47.745117;0.500000;0.519258
47.950684;0.500000;0.530763
48.154297;0.500000;0.540369
48.355469;0.500000;0.549885
48.559082;0.500000;0.558434
48.760742;0.500000;0.567421
48.964355;0.500000;0.577862
49.164551;0.500000;0.588983
49.365234;0.500000;0.600985
49.570312;0.500000;0.611918
49.780273;0.500000;0.620689
49.985352;0.500000;0.628626
50.185547;0.500000;0.635521
50.390137;0.500000;0.644112
50.590332;0.500000;0.654578
50.790527;0.500000;0.664079
50.993164;0.500000;0.669804
51.195801;0.500000;0.674335
51.405273;0.500000;0.677099
